arm,sensor,treatment_site_id,fit_window,lambda,cv_sse,chosen
main,sentinel1,treatment_0006,P01-08,125.89254117941688,9033.51643622752,False
main,sentinel1,treatment_0006,P01-08,158.48931924611142,9033.516436347929,False
main,sentinel1,treatment_0006,P01-08,199.5262314968883,9033.516436497852,False
main,sentinel1,treatment_0006,P01-08,251.18864315095823,9033.516436684002,False
main,sentinel1,treatment_0006,P01-08,316.22776601683796,9033.516436914346,False
main,sentinel1,treatment_0006,P01-08,398.1071705534977,9033.516437198163,False
main,sentinel1,treatment_0006,P01-08,501.18723362727246,9033.516437546044,False
main,sentinel1,treatment_0006,P01-08,630.9573444801943,9033.516437969716,False
main,sentinel1,treatment_0006,P01-08,794.3282347242822,9033.516438481682,False
main,sentinel1,treatment_0006,P01-08,1000.0,9033.51643909453,False
main,sentinel1,treatment_0006,P01-08,1258.9254117941687,9033.516439819916,False
main,sentinel1,treatment_0006,P01-08,1584.893192461114,9033.516440667123,False
main,sentinel1,treatment_0006,P01-08,1995.262314968883,9033.516441641328,False
main,sentinel1,treatment_0006,P01-08,2511.886431509582,9033.516442741722,False
main,sentinel1,treatment_0006,P01-08,3162.2776601683795,9033.516443959827,False
main,sentinel1,treatment_0006,P01-08,3981.0717055349774,9033.516445278485,False
main,sentinel1,treatment_0006,P01-08,5011.872336272725,9033.51644667196,False
main,sentinel1,treatment_0006,P01-08,6309.573444801943,9033.516448107443,False
main,sentinel1,treatment_0006,P01-08,7943.282347242822,9033.5164495479,False
main,sentinel1,treatment_0006,P01-08,10000.0,9033.516450955774,False
main,sentinel1,treatment_0006,P01-09,0.0001,10150.819570569582,False
main,sentinel1,treatment_0006,P01-09,0.00012589254117941674,10150.819570569582,False
main,sentinel1,treatment_0006,P01-09,0.00015848931924611142,10150.81957056958,False
main,sentinel1,treatment_0006,P01-09,0.00019952623149688788,10150.81957056958,False
main,sentinel1,treatment_0006,P01-09,0.00025118864315095795,10150.81957056958,False
main,sentinel1,treatment_0006,P01-09,0.00031622776601683794,10150.819570569582,False
main,sentinel1,treatment_0006,P01-09,0.00039810717055349735,10150.81957056958,False
main,sentinel1,treatment_0006,P01-09,0.0005011872336272725,10150.819570569582,False
main,sentinel1,treatment_0006,P01-09,0.000630957344480193,10150.81957056958,False
main,sentinel1,treatment_0006,P01-09,0.0007943282347242813,10150.81957056958,False
main,sentinel1,treatment_0006,P01-09,0.001,10150.819570569582,False
main,sentinel1,treatment_0006,P01-09,0.0012589254117941675,10150.81957056958,False
main,sentinel1,treatment_0006,P01-09,0.001584893192461114,10150.819570569578,False
main,sentinel1,treatment_0006,P01-09,0.001995262314968879,10150.819570569578,False
main,sentinel1,treatment_0006,P01-09,0.002511886431509582,10150.819570569576,False
main,sentinel1,treatment_0006,P01-09,0.0031622776601683794,10150.819570569576,False
main,sentinel1,treatment_0006,P01-09,0.003981071705534973,10150.819570569574,False
main,sentinel1,treatment_0006,P01-09,0.005011872336272725,10150.81957056957,False
main,sentinel1,treatment_0006,P01-09,0.00630957344480193,10150.819570569569,False
main,sentinel1,treatment_0006,P01-09,0.00794328234724282,10150.819570569565,False
main,sentinel1,treatment_0006,P01-09,0.01,10150.819570569562,False
main,sentinel1,treatment_0006,P01-09,0.012589254117941675,10150.819570569556,False
main,sentinel1,treatment_0006,P01-09,0.01584893192461114,10150.81957056955,False
main,sentinel1,treatment_0006,P01-09,0.01995262314968881,10150.819570569542,False
main,sentinel1,treatment_0006,P01-09,0.025118864315095822,10150.81957056953,False
main,sentinel1,treatment_0006,P01-09,0.03162277660168379,10150.819570569518,False
main,sentinel1,treatment_0006,P01-09,0.039810717055349734,10150.819570569503,False
main,sentinel1,treatment_0006,P01-09,0.05011872336272725,10150.819570569483,False
main,sentinel1,treatment_0006,P01-09,0.06309573444801936,10150.819570569458,False
main,sentinel1,treatment_0006,P01-09,0.07943282347242822,10150.819570569423,False
main,sentinel1,treatment_0006,P01-09,0.1,10150.819570569383,False
main,sentinel1,treatment_0006,P01-09,0.12589254117941676,10150.81957056933,False
main,sentinel1,treatment_0006,P01-09,0.15848931924611143,10150.819570569267,False
main,sentinel1,treatment_0006,P01-09,0.19952623149688808,10150.819570569183,False
main,sentinel1,treatment_0006,P01-09,0.25118864315095824,10150.819570569081,False
main,sentinel1,treatment_0006,P01-09,0.31622776601683794,10150.81957056895,False
main,sentinel1,treatment_0006,P01-09,0.3981071705534973,10150.819570568789,False
main,sentinel1,treatment_0006,P01-09,0.5011872336272725,10150.819570568585,False
main,sentinel1,treatment_0006,P01-09,0.6309573444801936,10150.819570568328,False
main,sentinel1,treatment_0006,P01-09,0.7943282347242822,10150.819570568001,False
main,sentinel1,treatment_0006,P01-09,1.0,10150.819570567593,False
main,sentinel1,treatment_0006,P01-09,1.2589254117941688,10150.819570567077,False
main,sentinel1,treatment_0006,P01-09,1.584893192461114,10150.81957056643,False
main,sentinel1,treatment_0006,P01-09,1.9952623149688788,10150.819570565613,False
main,sentinel1,treatment_0006,P01-09,2.5118864315095824,10150.819570564585,False
main,sentinel1,treatment_0006,P01-09,3.1622776601683795,10150.819570563293,False
main,sentinel1,treatment_0006,P01-09,3.9810717055349776,10150.819570561665,False
main,sentinel1,treatment_0006,P01-09,5.011872336272725,10150.819570559617,False
main,sentinel1,treatment_0006,P01-09,6.309573444801943,10150.819570557042,False
main,sentinel1,treatment_0006,P01-09,7.943282347242821,10150.819570553796,False
main,sentinel1,treatment_0006,P01-09,10.0,10150.819570549715,False
main,sentinel1,treatment_0006,P01-09,12.589254117941687,10150.819570544578,False
main,sentinel1,treatment_0006,P01-09,15.848931924611142,10150.819570538117,False
main,sentinel1,treatment_0006,P01-09,19.95262314968883,10150.81957052999,False
main,sentinel1,treatment_0006,P01-09,25.11886431509582,10150.819570519774,False
main,sentinel1,treatment_0006,P01-09,31.622776601683793,10150.819570506927,False
main,sentinel1,treatment_0006,P01-09,39.81071705534978,10150.81957049079,False
main,sentinel1,treatment_0006,P01-09,50.11872336272725,10150.819570470516,False
main,sentinel1,treatment_0006,P01-09,63.09573444801943,10150.819570445074,False
main,sentinel1,treatment_0006,P01-09,79.43282347242821,10150.819570413158,False
main,sentinel1,treatment_0006,P01-09,100.0,10150.819570373167,False
main,sentinel1,treatment_0006,P01-09,125.89254117941688,10150.819570323118,False
main,sentinel1,treatment_0006,P01-09,158.48931924611142,10150.819570260574,False
main,sentinel1,treatment_0006,P01-09,199.5262314968883,10150.819570182557,False
main,sentinel1,treatment_0006,P01-09,251.18864315095823,10150.81957008547,False
main,sentinel1,treatment_0006,P01-09,316.22776601683796,10150.819569964997,False
main,sentinel1,treatment_0006,P01-09,398.1071705534977,10150.819569816045,False
main,sentinel1,treatment_0006,P01-09,501.18723362727246,10150.819569632693,False
main,sentinel1,treatment_0006,P01-09,630.9573444801943,10150.819569408231,False
main,sentinel1,treatment_0006,P01-09,794.3282347242822,10150.819569135263,False
main,sentinel1,treatment_0006,P01-09,1000.0,10150.81956880599,False
main,sentinel1,treatment_0006,P01-09,1258.9254117941687,10150.819568412653,False
main,sentinel1,treatment_0006,P01-09,1584.893192461114,10150.819567948221,False
main,sentinel1,treatment_0006,P01-09,1995.262314968883,10150.819567407318,False
main,sentinel1,treatment_0006,P01-09,2511.886431509582,10150.819566787308,False
main,sentinel1,treatment_0006,P01-09,3162.2776601683795,10150.819566089462,False
main,sentinel1,treatment_0006,P01-09,3981.0717055349774,10150.819565319922,False
main,sentinel1,treatment_0006,P01-09,5011.872336272725,10150.819564490239,False
main,sentinel1,treatment_0006,P01-09,6309.573444801943,10150.819563617151,False
main,sentinel1,treatment_0006,P01-09,7943.282347242822,10150.81956272151,False
main,sentinel1,treatment_0006,P01-09,10000.0,10150.81956182645,True
main,sentinel1,treatment_0007,P01-08,0.0001,8809.448893131368,False
main,sentinel1,treatment_0007,P01-08,0.00012589254117941674,8809.448893131366,False
main,sentinel1,treatment_0007,P01-08,0.00015848931924611142,8809.448893131366,False
main,sentinel1,treatment_0007,P01-08,0.00019952623149688788,8809.448893131366,False
main,sentinel1,treatment_0007,P01-08,0.00025118864315095795,8809.448893131366,False
main,sentinel1,treatment_0007,P01-08,0.00031622776601683794,8809.448893131366,False
main,sentinel1,treatment_0007,P01-08,0.00039810717055349735,8809.448893131366,False
main,sentinel1,treatment_0007,P01-08,0.0005011872336272725,8809.448893131364,False
main,sentinel1,treatment_0007,P01-08,0.000630957344480193,8809.44889313136,False
main,sentinel1,treatment_0007,P01-08,0.0007943282347242813,8809.44889313136,False
main,sentinel1,treatment_0007,P01-08,0.001,8809.448893131359,False
main,sentinel1,treatment_0007,P01-08,0.0012589254117941675,8809.448893131357,False
main,sentinel1,treatment_0007,P01-08,0.001584893192461114,8809.448893131354,False
main,sentinel1,treatment_0007,P01-08,0.001995262314968879,8809.44889313135,False
main,sentinel1,treatment_0007,P01-08,0.002511886431509582,8809.448893131343,False
main,sentinel1,treatment_0007,P01-08,0.0031622776601683794,8809.448893131335,False
main,sentinel1,treatment_0007,P01-08,0.003981071705534973,8809.448893131328,False
main,sentinel1,treatment_0007,P01-08,0.005011872336272725,8809.448893131317,False
main,sentinel1,treatment_0007,P01-08,0.00630957344480193,8809.448893131306,False
main,sentinel1,treatment_0007,P01-08,0.00794328234724282,8809.448893131288,False
main,sentinel1,treatment_0007,P01-08,0.01,8809.448893131268,False
main,sentinel1,treatment_0007,P01-08,0.012589254117941675,8809.448893131243,False
main,sentinel1,treatment_0007,P01-08,0.01584893192461114,8809.448893131206,False
main,sentinel1,treatment_0007,P01-08,0.01995262314968881,8809.448893131166,False
main,sentinel1,treatment_0007,P01-08,0.025118864315095822,8809.448893131113,False
main,sentinel1,treatment_0007,P01-08,0.03162277660168379,8809.448893131048,False
main,sentinel1,treatment_0007,P01-08,0.039810717055349734,8809.448893130964,False
main,sentinel1,treatment_0007,P01-08,0.05011872336272725,8809.44889313086,False
main,sentinel1,treatment_0007,P01-08,0.06309573444801936,8809.448893130728,False
main,sentinel1,treatment_0007,P01-08,0.07943282347242822,8809.448893130564,False
main,sentinel1,treatment_0007,P01-08,0.1,8809.448893130355,False
main,sentinel1,treatment_0007,P01-08,0.12589254117941676,8809.448893130091,False
main,sentinel1,treatment_0007,P01-08,0.15848931924611143,8809.448893129762,False
main,sentinel1,treatment_0007,P01-08,0.19952623149688808,8809.448893129344,False
main,sentinel1,treatment_0007,P01-08,0.25118864315095824,8809.44889312882,False
main,sentinel1,treatment_0007,P01-08,0.31622776601683794,8809.44889312816,False
main,sentinel1,treatment_0007,P01-08,0.3981071705534973,8809.44889312733,False
main,sentinel1,treatment_0007,P01-08,0.5011872336272725,8809.448893126282,False
main,sentinel1,treatment_0007,P01-08,0.6309573444801936,8809.448893124965,False
main,sentinel1,treatment_0007,P01-08,0.7943282347242822,8809.44889312331,False
main,sentinel1,treatment_0007,P01-08,1.0,8809.448893121222,False
main,sentinel1,treatment_0007,P01-08,1.2589254117941688,8809.448893118595,False
main,sentinel1,treatment_0007,P01-08,1.584893192461114,8809.448893115288,False
main,sentinel1,treatment_0007,P01-08,1.9952623149688788,8809.448893111126,False
main,sentinel1,treatment_0007,P01-08,2.5118864315095824,8809.448893105888,False
main,sentinel1,treatment_0007,P01-08,3.1622776601683795,8809.448893099294,False
main,sentinel1,treatment_0007,P01-08,3.9810717055349776,8809.448893090994,False
main,sentinel1,treatment_0007,P01-08,5.011872336272725,8809.448893080546,False
main,sentinel1,treatment_0007,P01-08,6.309573444801943,8809.4488930674,False
main,sentinel1,treatment_0007,P01-08,7.943282347242821,8809.448893050856,False
main,sentinel1,treatment_0007,P01-08,10.0,8809.44889303004,False
main,sentinel1,treatment_0007,P01-08,12.589254117941687,8809.448893003853,False
main,sentinel1,treatment_0007,P01-08,15.848931924611142,8809.448892970911,False
main,sentinel1,treatment_0007,P01-08,19.95262314968883,8809.448892929486,False
main,sentinel1,treatment_0007,P01-08,25.11886431509582,8809.448892877406,False
main,sentinel1,treatment_0007,P01-08,31.622776601683793,8809.448892811952,False
main,sentinel1,treatment_0007,P01-08,39.81071705534978,8809.44889272973,False
main,sentinel1,treatment_0007,P01-08,50.11872336272725,8809.448892626498,False
main,sentinel1,treatment_0007,P01-08,63.09573444801943,8809.448892496976,False
main,sentinel1,treatment_0007,P01-08,79.43282347242821,8809.448892334614,False
main,sentinel1,treatment_0007,P01-08,100.0,8809.448892131306,False
main,sentinel1,treatment_0007,P01-08,125.89254117941688,8809.448891877075,False
main,sentinel1,treatment_0007,P01-08,158.48931924611142,8809.448891559707,False
main,sentinel1,treatment_0007,P01-08,199.5262314968883,8809.448891164371,False
main,sentinel1,treatment_0007,P01-08,251.18864315095823,8809.44889067322,False
main,sentinel1,treatment_0007,P01-08,316.22776601683796,8809.448890065047,False
main,sentinel1,treatment_0007,P01-08,398.1071705534977,8809.448889315034,False
main,sentinel1,treatment_0007,P01-08,501.18723362727246,8809.44888839476,False
main,sentinel1,treatment_0007,P01-08,630.9573444801943,8809.44888727253,False
main,sentinel1,treatment_0007,P01-08,794.3282347242822,8809.448885914291,False
main,sentinel1,treatment_0007,P01-08,1000.0,8809.448884285319,False
main,sentinel1,treatment_0007,P01-08,1258.9254117941687,8809.448882352855,False
main,sentinel1,treatment_0007,P01-08,1584.893192461114,8809.44888008982,False
main,sentinel1,treatment_0007,P01-08,1995.262314968883,8809.448877479466,False
main,sentinel1,treatment_0007,P01-08,2511.886431509582,8809.448874520527,False
main,sentinel1,treatment_0007,P01-08,3162.2776601683795,8809.448871232007,False
main,sentinel1,treatment_0007,P01-08,3981.0717055349774,8809.448867656418,False
main,sentinel1,treatment_0007,P01-08,5011.872336272725,8809.448863860147,False
main,sentinel1,treatment_0007,P01-08,6309.573444801943,8809.44885993009,False
main,sentinel1,treatment_0007,P01-08,7943.282347242822,8809.448855966477,False
main,sentinel1,treatment_0007,P01-08,10000.0,8809.44885207299,True
main,sentinel1,treatment_0007,P01-09,0.0001,9897.734019291496,True
main,sentinel1,treatment_0007,P01-09,0.00012589254117941674,9897.734019291496,False
main,sentinel1,treatment_0007,P01-09,0.00015848931924611142,9897.734019291498,False
main,sentinel1,treatment_0007,P01-09,0.00019952623149688788,9897.734019291498,False
main,sentinel1,treatment_0007,P01-09,0.00025118864315095795,9897.734019291498,False
main,sentinel1,treatment_0007,P01-09,0.00031622776601683794,9897.734019291496,False
main,sentinel1,treatment_0007,P01-09,0.00039810717055349735,9897.7340192915,False
main,sentinel1,treatment_0007,P01-09,0.0005011872336272725,9897.7340192915,False
main,sentinel1,treatment_0007,P01-09,0.000630957344480193,9897.7340192915,False
main,sentinel1,treatment_0007,P01-09,0.0007943282347242813,9897.734019291502,False
main,sentinel1,treatment_0007,P01-09,0.001,9897.734019291502,False
main,sentinel1,treatment_0007,P01-09,0.0012589254117941675,9897.734019291502,False
main,sentinel1,treatment_0007,P01-09,0.001584893192461114,9897.734019291504,False
main,sentinel1,treatment_0007,P01-09,0.001995262314968879,9897.734019291504,False
main,sentinel1,treatment_0007,P01-09,0.002511886431509582,9897.734019291507,False
main,sentinel1,treatment_0007,P01-09,0.0031622776601683794,9897.734019291507,False
main,sentinel1,treatment_0007,P01-09,0.003981071705534973,9897.734019291514,False
main,sentinel1,treatment_0007,P01-09,0.005011872336272725,9897.734019291514,False
main,sentinel1,treatment_0007,P01-09,0.00630957344480193,9897.73401929152,False
main,sentinel1,treatment_0007,P01-09,0.00794328234724282,9897.734019291525,False
main,sentinel1,treatment_0007,P01-09,0.01,9897.734019291533,False
main,sentinel1,treatment_0007,P01-09,0.012589254117941675,9897.734019291542,False
main,sentinel1,treatment_0007,P01-09,0.01584893192461114,9897.734019291553,False
main,sentinel1,treatment_0007,P01-09,0.01995262314968881,9897.734019291567,False
main,sentinel1,treatment_0007,P01-09,0.025118864315095822,9897.734019291584,False
main,sentinel1,treatment_0007,P01-09,0.03162277660168379,9897.734019291607,False
main,sentinel1,treatment_0007,P01-09,0.039810717055349734,9897.734019291634,False
main,sentinel1,treatment_0007,P01-09,0.05011872336272725,9897.73401929167,False
main,sentinel1,treatment_0007,P01-09,0.06309573444801936,9897.734019291718,False
main,sentinel1,treatment_0007,P01-09,0.07943282347242822,9897.734019291773,False
main,sentinel1,treatment_0007,P01-09,0.1,9897.734019291842,False
main,sentinel1,treatment_0007,P01-09,0.12589254117941676,9897.734019291935,False
main,sentinel1,treatment_0007,P01-09,0.15848931924611143,9897.73401929205,False
main,sentinel1,treatment_0007,P01-09,0.19952623149688808,9897.73401929219,False
main,sentinel1,treatment_0007,P01-09,0.25118864315095824,9897.734019292368,False
main,sentinel1,treatment_0007,P01-09,0.31622776601683794,9897.734019292593,False
main,sentinel1,treatment_0007,P01-09,0.3981071705534973,9897.734019292875,False
main,sentinel1,treatment_0007,P01-09,0.5011872336272725,9897.734019293233,False
main,sentinel1,treatment_0007,P01-09,0.6309573444801936,9897.73401929368,False
main,sentinel1,treatment_0007,P01-09,0.7943282347242822,9897.73401929425,False
main,sentinel1,treatment_0007,P01-09,1.0,9897.73401929496,False
main,sentinel1,treatment_0007,P01-09,1.2589254117941688,9897.734019295855,False
main,sentinel1,treatment_0007,P01-09,1.584893192461114,9897.734019296984,False
main,sentinel1,treatment_0007,P01-09,1.9952623149688788,9897.734019298405,False
main,sentinel1,treatment_0007,P01-09,2.5118864315095824,9897.734019300193,False
main,sentinel1,treatment_0007,P01-09,3.1622776601683795,9897.734019302443,False
main,sentinel1,treatment_0007,P01-09,3.9810717055349776,9897.734019305277,False
main,sentinel1,treatment_0007,P01-09,5.011872336272725,9897.73401930884,False
main,sentinel1,treatment_0007,P01-09,6.309573444801943,9897.734019313328,False
main,sentinel1,treatment_0007,P01-09,7.943282347242821,9897.734019318974,False
main,sentinel1,treatment_0007,P01-09,10.0,9897.734019326077,False
main,sentinel1,treatment_0007,P01-09,12.589254117941687,9897.734019335021,False
main,sentinel1,treatment_0007,P01-09,15.848931924611142,9897.734019346264,False
main,sentinel1,treatment_0007,P01-09,19.95262314968883,9897.73401936041,False
main,sentinel1,treatment_0007,P01-09,25.11886431509582,9897.734019378198,False
main,sentinel1,treatment_0007,P01-09,31.622776601683793,9897.734019400557,False
main,sentinel1,treatment_0007,P01-09,39.81071705534978,9897.734019428657,False
main,sentinel1,treatment_0007,P01-09,50.11872336272725,9897.734019463953,False
main,sentinel1,treatment_0007,P01-09,63.09573444801943,9897.734019508256,False
main,sentinel1,treatment_0007,P01-09,79.43282347242821,9897.734019563826,False
main,sentinel1,treatment_0007,P01-09,100.0,9897.734019633475,False
main,sentinel1,treatment_0007,P01-09,125.89254117941688,9897.734019720654,False
main,sentinel1,treatment_0007,P01-09,158.48931924611142,9897.73401982962,False
main,sentinel1,treatment_0007,P01-09,199.5262314968883,9897.734019965572,False
main,sentinel1,treatment_0007,P01-09,251.18864315095823,9897.734020134809,False
main,sentinel1,treatment_0007,P01-09,316.22776601683796,9897.73402034488,False
main,sentinel1,treatment_0007,P01-09,398.1071705534977,9897.734020604734,False
main,sentinel1,treatment_0007,P01-09,501.18723362727246,9897.734020924767,False
main,sentinel1,treatment_0007,P01-09,630.9573444801943,9897.734021316817,False
main,sentinel1,treatment_0007,P01-09,794.3282347242822,9897.734021793962,False
main,sentinel1,treatment_0007,P01-09,1000.0,9897.734022370065,False
main,sentinel1,treatment_0007,P01-09,1258.9254117941687,9897.734023058996,False
main,sentinel1,treatment_0007,P01-09,1584.893192461114,9897.734023873443,False
main,sentinel1,treatment_0007,P01-09,1995.262314968883,9897.734024823312,False
main,sentinel1,treatment_0007,P01-09,2511.886431509582,9897.734025913729,False
main,sentinel1,treatment_0007,P01-09,3162.2776601683795,9897.734027142993,False
main,sentinel1,treatment_0007,P01-09,3981.0717055349774,9897.734028500754,False
main,sentinel1,treatment_0007,P01-09,5011.872336272725,9897.734029967001,False
main,sentinel1,treatment_0007,P01-09,6309.573444801943,9897.734031512324,False
main,sentinel1,treatment_0007,P01-09,7943.282347242822,9897.734033099758,False
main,sentinel1,treatment_0007,P01-09,10000.0,9897.73403468807,False
main,sentinel1,treatment_0008,P01-08,0.0001,8733.873027231197,False
main,sentinel1,treatment_0008,P01-08,0.00012589254117941674,8733.873027231197,False
main,sentinel1,treatment_0008,P01-08,0.00015848931924611142,8733.873027231199,False
main,sentinel1,treatment_0008,P01-08,0.00019952623149688788,8733.873027231199,False
main,sentinel1,treatment_0008,P01-08,0.00025118864315095795,8733.873027231195,False
main,sentinel1,treatment_0008,P01-08,0.00031622776601683794,8733.873027231197,False
main,sentinel1,treatment_0008,P01-08,0.00039810717055349735,8733.873027231199,False
main,sentinel1,treatment_0008,P01-08,0.0005011872336272725,8733.873027231199,False
main,sentinel1,treatment_0008,P01-08,0.000630957344480193,8733.873027231197,False
main,sentinel1,treatment_0008,P01-08,0.0007943282347242813,8733.873027231197,False
main,sentinel1,treatment_0008,P01-08,0.001,8733.873027231197,False
main,sentinel1,treatment_0008,P01-08,0.0012589254117941675,8733.873027231197,False
main,sentinel1,treatment_0008,P01-08,0.001584893192461114,8733.873027231195,False
main,sentinel1,treatment_0008,P01-08,0.001995262314968879,8733.873027231195,False
main,sentinel1,treatment_0008,P01-08,0.002511886431509582,8733.873027231193,False
main,sentinel1,treatment_0008,P01-08,0.0031622776601683794,8733.873027231191,False
main,sentinel1,treatment_0008,P01-08,0.003981071705534973,8733.873027231191,False
main,sentinel1,treatment_0008,P01-08,0.005011872336272725,8733.873027231188,False
main,sentinel1,treatment_0008,P01-08,0.00630957344480193,8733.873027231186,False
main,sentinel1,treatment_0008,P01-08,0.00794328234724282,8733.873027231182,False
main,sentinel1,treatment_0008,P01-08,0.01,8733.873027231179,False
main,sentinel1,treatment_0008,P01-08,0.012589254117941675,8733.873027231175,False
main,sentinel1,treatment_0008,P01-08,0.01584893192461114,8733.873027231166,False
main,sentinel1,treatment_0008,P01-08,0.01995262314968881,8733.873027231157,False
main,sentinel1,treatment_0008,P01-08,0.025118864315095822,8733.873027231148,False
main,sentinel1,treatment_0008,P01-08,0.03162277660168379,8733.873027231135,False
main,sentinel1,treatment_0008,P01-08,0.039810717055349734,8733.873027231117,False
main,sentinel1,treatment_0008,P01-08,0.05011872336272725,8733.873027231097,False
main,sentinel1,treatment_0008,P01-08,0.06309573444801936,8733.873027231071,False
main,sentinel1,treatment_0008,P01-08,0.07943282347242822,8733.873027231037,False
main,sentinel1,treatment_0008,P01-08,0.1,8733.873027230995,False
main,sentinel1,treatment_0008,P01-08,0.12589254117941676,8733.873027230942,False
main,sentinel1,treatment_0008,P01-08,0.15848931924611143,8733.873027230875,False
main,sentinel1,treatment_0008,P01-08,0.19952623149688808,8733.873027230793,False
main,sentinel1,treatment_0008,P01-08,0.25118864315095824,8733.873027230686,False
main,sentinel1,treatment_0008,P01-08,0.31622776601683794,8733.873027230555,False
main,sentinel1,treatment_0008,P01-08,0.3981071705534973,8733.873027230387,False
main,sentinel1,treatment_0008,P01-08,0.5011872336272725,8733.87302723018,False
main,sentinel1,treatment_0008,P01-08,0.6309573444801936,8733.873027229914,False
main,sentinel1,treatment_0008,P01-08,0.7943282347242822,8733.87302722958,False
main,sentinel1,treatment_0008,P01-08,1.0,8733.873027229163,False
main,sentinel1,treatment_0008,P01-08,1.2589254117941688,8733.873027228636,False
main,sentinel1,treatment_0008,P01-08,1.584893192461114,8733.873027227972,False
main,sentinel1,treatment_0008,P01-08,1.9952623149688788,8733.873027227137,False
main,sentinel1,treatment_0008,P01-08,2.5118864315095824,8733.873027226085,False
main,sentinel1,treatment_0008,P01-08,3.1622776601683795,8733.873027224763,False
main,sentinel1,treatment_0008,P01-08,3.9810717055349776,8733.873027223097,False
main,sentinel1,treatment_0008,P01-08,5.011872336272725,8733.873027221001,False
main,sentinel1,treatment_0008,P01-08,6.309573444801943,8733.873027218362,False
main,sentinel1,treatment_0008,P01-08,7.943282347242821,8733.873027215042,False
main,sentinel1,treatment_0008,P01-08,10.0,8733.873027210866,False
main,sentinel1,treatment_0008,P01-08,12.589254117941687,8733.87302720561,False
main,sentinel1,treatment_0008,P01-08,15.848931924611142,8733.873027199,False
main,sentinel1,treatment_0008,P01-08,19.95262314968883,8733.873027190688,False
main,sentinel1,treatment_0008,P01-08,25.11886431509582,8733.87302718024,False
main,sentinel1,treatment_0008,P01-08,31.622776601683793,8733.873027167107,False
main,sentinel1,treatment_0008,P01-08,39.81071705534978,8733.87302715061,False
main,sentinel1,treatment_0008,P01-08,50.11872336272725,8733.873027129903,False
main,sentinel1,treatment_0008,P01-08,63.09573444801943,8733.873027103924,False
main,sentinel1,treatment_0008,P01-08,79.43282347242821,8733.873027071362,False
main,sentinel1,treatment_0008,P01-08,100.0,8733.873027030593,False
main,sentinel1,treatment_0008,P01-08,125.89254117941688,8733.873026979629,False
main,sentinel1,treatment_0008,P01-08,158.48931924611142,8733.873026916017,False
main,sentinel1,treatment_0008,P01-08,199.5262314968883,8733.873026836809,False
main,sentinel1,treatment_0008,P01-08,251.18864315095823,8733.873026738444,False
main,sentinel1,treatment_0008,P01-08,316.22776601683796,8733.8730266167,False
main,sentinel1,treatment_0008,P01-08,398.1071705534977,8733.873026466665,False
main,sentinel1,treatment_0008,P01-08,501.18723362727246,8733.87302628271,False
main,sentinel1,treatment_0008,P01-08,630.9573444801943,8733.873026058596,False
main,sentinel1,treatment_0008,P01-08,794.3282347242822,8733.873025787667,False
main,sentinel1,treatment_0008,P01-08,1000.0,8733.873025463192,False
main,sentinel1,treatment_0008,P01-08,1258.9254117941687,8733.873025078912,False
main,sentinel1,treatment_0008,P01-08,1584.893192461114,8733.873024629795,False
main,sentinel1,treatment_0008,P01-08,1995.262314968883,8733.873024112956,False
main,sentinel1,treatment_0008,P01-08,2511.886431509582,8733.873023528671,False
main,sentinel1,treatment_0008,P01-08,3162.2776601683795,8733.873022881287,False
main,sentinel1,treatment_0008,P01-08,3981.0717055349774,8733.873022179767,False
main,sentinel1,treatment_0008,P01-08,5011.872336272725,8733.873021437685,False
main,sentinel1,treatment_0008,P01-08,6309.573444801943,8733.873020672436,False
main,sentinel1,treatment_0008,P01-08,7943.282347242822,8733.873019903762,False
main,sentinel1,treatment_0008,P01-08,10000.0,8733.873019151752,True
main,sentinel1,treatment_0008,P01-09,0.0001,9833.040774871533,False
main,sentinel1,treatment_0008,P01-09,0.00012589254117941674,9833.040774871533,False
main,sentinel1,treatment_0008,P01-09,0.00015848931924611142,9833.040774871535,False
main,sentinel1,treatment_0008,P01-09,0.00019952623149688788,9833.040774871535,False
main,sentinel1,treatment_0008,P01-09,0.00025118864315095795,9833.040774871533,False
main,sentinel1,treatment_0008,P01-09,0.00031622776601683794,9833.040774871533,False
main,sentinel1,treatment_0008,P01-09,0.00039810717055349735,9833.040774871533,False
main,sentinel1,treatment_0008,P01-09,0.0005011872336272725,9833.040774871533,False
main,sentinel1,treatment_0008,P01-09,0.000630957344480193,9833.040774871533,False
main,sentinel1,treatment_0008,P01-09,0.0007943282347242813,9833.040774871533,False
main,sentinel1,treatment_0008,P01-09,0.001,9833.040774871533,False
main,sentinel1,treatment_0008,P01-09,0.0012589254117941675,9833.040774871532,False
main,sentinel1,treatment_0008,P01-09,0.001584893192461114,9833.040774871532,False
main,sentinel1,treatment_0008,P01-09,0.001995262314968879,9833.04077487153,False
main,sentinel1,treatment_0008,P01-09,0.002511886431509582,9833.040774871526,False
main,sentinel1,treatment_0008,P01-09,0.0031622776601683794,9833.040774871524,False
main,sentinel1,treatment_0008,P01-09,0.003981071705534973,9833.040774871522,False
main,sentinel1,treatment_0008,P01-09,0.005011872336272725,9833.04077487152,False
main,sentinel1,treatment_0008,P01-09,0.00630957344480193,9833.040774871515,False
main,sentinel1,treatment_0008,P01-09,0.00794328234724282,9833.040774871512,False
