variant,sensor,treatment_site_id,fit_window,lambda,cv_sse,chosen
cv,sentinel1,treatment_0005,P01-09,2511.886431509582,8314.797202619988,False
cv,sentinel1,treatment_0005,P01-09,3162.2776601683795,8315.127121988491,False
cv,sentinel1,treatment_0005,P01-09,3981.0717055349774,8315.602080420638,False
cv,sentinel1,treatment_0005,P01-09,5011.872336272725,8316.24407986648,False
cv,sentinel1,treatment_0005,P01-09,6309.573444801943,8317.06439828131,False
cv,sentinel1,treatment_0005,P01-09,7943.282347242822,8318.059159698281,False
cv,sentinel1,treatment_0005,P01-09,10000.0,8319.207321603066,False
cv,sentinel1,treatment_0006,P01-08,0.0001,7840.789984512062,False
cv,sentinel1,treatment_0006,P01-08,0.00012589254117941674,7840.789984480313,False
cv,sentinel1,treatment_0006,P01-08,0.00015848931924611142,7840.789984440342,False
cv,sentinel1,treatment_0006,P01-08,0.00019952623149688788,7840.789984390025,False
cv,sentinel1,treatment_0006,P01-08,0.00025118864315095795,7840.789984326676,False
cv,sentinel1,treatment_0006,P01-08,0.00031622776601683794,7840.789984246928,False
cv,sentinel1,treatment_0006,P01-08,0.00039810717055349735,7840.789984146528,False
cv,sentinel1,treatment_0006,P01-08,0.0005011872336272725,7840.789984020134,False
cv,sentinel1,treatment_0006,P01-08,0.000630957344480193,7840.789983861013,False
cv,sentinel1,treatment_0006,P01-08,0.0007943282347242813,7840.789983660692,False
cv,sentinel1,treatment_0006,P01-08,0.001,7840.7899834085,False
cv,sentinel1,treatment_0006,P01-08,0.0012589254117941675,7840.789983091014,False
cv,sentinel1,treatment_0006,P01-08,0.001584893192461114,7840.789982691319,False
cv,sentinel1,treatment_0006,P01-08,0.001995262314968879,7840.789982188136,False
cv,sentinel1,treatment_0006,P01-08,0.002511886431509582,7840.789981554664,False
cv,sentinel1,treatment_0006,P01-08,0.0031622776601683794,7840.789980757174,False
cv,sentinel1,treatment_0006,P01-08,0.003981071705534973,7840.78997975319,False
cv,sentinel1,treatment_0006,P01-08,0.005011872336272725,7840.789978489254,False
cv,sentinel1,treatment_0006,P01-08,0.00630957344480193,7840.789976898054,False
cv,sentinel1,treatment_0006,P01-08,0.00794328234724282,7840.789974894858,False
cv,sentinel1,treatment_0006,P01-08,0.01,7840.789972372989,False
cv,sentinel1,treatment_0006,P01-08,0.012589254117941675,7840.789969198157,False
cv,sentinel1,treatment_0006,P01-08,0.01584893192461114,7840.7899652012975,False
cv,sentinel1,treatment_0006,P01-08,0.01995262314968881,7840.789960169577,False
cv,sentinel1,treatment_0006,P01-08,0.025118864315095822,7840.789953835062,False
cv,sentinel1,treatment_0006,P01-08,0.03162277660168379,7840.78994586045,False
cv,sentinel1,treatment_0006,P01-08,0.039810717055349734,7840.789935821122,False
cv,sentinel1,treatment_0006,P01-08,0.05011872336272725,7840.789923182532,False
cv,sentinel1,treatment_0006,P01-08,0.06309573444801936,7840.7899072717755,False
cv,sentinel1,treatment_0006,P01-08,0.07943282347242822,7840.789887241761,False
cv,sentinel1,treatment_0006,P01-08,0.1,7840.789862026179,False
cv,sentinel1,treatment_0006,P01-08,0.12589254117941676,7840.789830282762,False
cv,sentinel1,treatment_0006,P01-08,0.15848931924611143,7840.789790321947,False
cv,sentinel1,treatment_0006,P01-08,0.19952623149688808,7840.789740017079,False
cv,sentinel1,treatment_0006,P01-08,0.25118864315095824,7840.789676691467,False
cv,sentinel1,treatment_0006,P01-08,0.31622776601683794,7840.789596976325,False
cv,sentinel1,treatment_0006,P01-08,0.3981071705534973,7840.789496632121,False
cv,sentinel1,treatment_0006,P01-08,0.5011872336272725,7840.789370324032,False
cv,sentinel1,treatment_0006,P01-08,0.6309573444801936,7840.789211339738,False
cv,sentinel1,treatment_0006,P01-08,0.7943282347242822,7840.789011235016,False
cv,sentinel1,treatment_0006,P01-08,1.0,7840.788759388845,False
cv,sentinel1,treatment_0006,P01-08,1.2589254117941688,7840.788442445408,False
cv,sentinel1,treatment_0006,P01-08,1.584893192461114,7840.788043614904,False
cv,sentinel1,treatment_0006,P01-08,1.9952623149688788,7840.787541798525,False
cv,sentinel1,treatment_0006,P01-08,2.5118864315095824,7840.786910495094,False
cv,sentinel1,treatment_0006,P01-08,3.1622776601683795,7840.786116437682,False
cv,sentinel1,treatment_0006,P01-08,3.9810717055349776,7840.785117897808,False
cv,sentinel1,treatment_0006,P01-08,5.011872336272725,7840.783862583225,False
cv,sentinel1,treatment_0006,P01-08,6.309573444801943,7840.78228504296,False
cv,sentinel1,treatment_0006,P01-08,7.943282347242821,7840.780303481944,False
cv,sentinel1,treatment_0006,P01-08,10.0,7840.77781587945,False
cv,sentinel1,treatment_0006,P01-08,12.589254117941687,7840.774695305174,False
cv,sentinel1,treatment_0006,P01-08,15.848931924611142,7840.770784341593,False
cv,sentinel1,treatment_0006,P01-08,19.95262314968883,7840.7658885633555,False
cv,sentinel1,treatment_0006,P01-08,25.11886431509582,7840.759769114177,False
cv,sentinel1,treatment_0006,P01-08,31.622776601683793,7840.7521345899595,False
cv,sentinel1,treatment_0006,P01-08,39.81071705534978,7840.742632733165,False
cv,sentinel1,treatment_0006,P01-08,50.11872336272725,7840.73084294184,False
cv,sentinel1,treatment_0006,P01-08,63.09573444801943,7840.716271407879,False
cv,sentinel1,treatment_0006,P01-08,79.43282347242821,7840.698351982465,False
cv,sentinel1,treatment_0006,P01-08,100.0,7840.676457841831,False
cv,sentinel1,treatment_0006,P01-08,125.89254117941688,7840.6499319793,False
cv,sentinel1,treatment_0006,P01-08,158.48931924611142,7840.618148813908,False
cv,sentinel1,treatment_0006,P01-08,199.5262314968883,7840.580625096452,False
cv,sentinel1,treatment_0006,P01-08,251.18864315095823,7840.53720593685,False
cv,sentinel1,treatment_0006,P01-08,316.22776601683796,7840.488360757647,False
cv,sentinel1,treatment_0006,P01-08,398.1071705534977,7840.435632707104,False
cv,sentinel1,treatment_0006,P01-08,501.18723362727246,7840.382289769621,False
cv,sentinel1,treatment_0006,P01-08,630.9573444801943,7840.334219231117,False
cv,sentinel1,treatment_0006,P01-08,794.3282347242822,7840.301077425886,False
cv,sentinel1,treatment_0006,P01-08,1000.0,7840.297637766901,True
cv,sentinel1,treatment_0006,P01-08,1258.9254117941687,7840.345156328993,False
cv,sentinel1,treatment_0006,P01-08,1584.893192461114,7840.472392777604,False
cv,sentinel1,treatment_0006,P01-08,1995.262314968883,7840.715716474815,False
cv,sentinel1,treatment_0006,P01-08,2511.886431509582,7841.117582785468,False
cv,sentinel1,treatment_0006,P01-08,3162.2776601683795,7841.722735263413,False
cv,sentinel1,treatment_0006,P01-08,3981.0717055349774,7842.571938427144,False
cv,sentinel1,treatment_0006,P01-08,5011.872336272725,7843.693917370732,False
cv,sentinel1,treatment_0006,P01-08,6309.573444801943,7845.097245019839,False
cv,sentinel1,treatment_0006,P01-08,7943.282347242822,7846.7646432279,False
cv,sentinel1,treatment_0006,P01-08,10000.0,7848.651961651717,False
cv,sentinel1,treatment_0006,P01-09,0.0001,8811.374773633252,False
cv,sentinel1,treatment_0006,P01-09,0.00012589254117941674,8811.374773607597,False
cv,sentinel1,treatment_0006,P01-09,0.00015848931924611142,8811.3747735753,False
cv,sentinel1,treatment_0006,P01-09,0.00019952623149688788,8811.374773534639,False
cv,sentinel1,treatment_0006,P01-09,0.00025118864315095795,8811.374773483452,False
cv,sentinel1,treatment_0006,P01-09,0.00031622776601683794,8811.37477341901,False
cv,sentinel1,treatment_0006,P01-09,0.00039810717055349735,8811.374773337882,False
cv,sentinel1,treatment_0006,P01-09,0.0005011872336272725,8811.374773235748,False
cv,sentinel1,treatment_0006,P01-09,0.000630957344480193,8811.37477310717,False
cv,sentinel1,treatment_0006,P01-09,0.0007943282347242813,8811.374772945299,False
cv,sentinel1,treatment_0006,P01-09,0.001,8811.374772741516,False
cv,sentinel1,treatment_0006,P01-09,0.0012589254117941675,8811.374772484969,False
cv,sentinel1,treatment_0006,P01-09,0.001584893192461114,8811.374772161995,False
cv,sentinel1,treatment_0006,P01-09,0.001995262314968879,8811.374771755394,False
cv,sentinel1,treatment_0006,P01-09,0.002511886431509582,8811.374771243516,False
cv,sentinel1,treatment_0006,P01-09,0.0031622776601683794,8811.374770599099,False
cv,sentinel1,treatment_0006,P01-09,0.003981071705534973,8811.374769787828,False
cv,sentinel1,treatment_0006,P01-09,0.005011872336272725,8811.374768766498,False
cv,sentinel1,treatment_0006,P01-09,0.00630957344480193,8811.374767480724,False
cv,sentinel1,treatment_0006,P01-09,0.00794328234724282,8811.374765862034,False
cv,sentinel1,treatment_0006,P01-09,0.01,8811.374763824228,False
cv,sentinel1,treatment_0006,P01-09,0.012589254117941675,8811.374761258794,False
cv,sentinel1,treatment_0006,P01-09,0.01584893192461114,8811.374758029116,False
cv,sentinel1,treatment_0006,P01-09,0.01995262314968881,8811.374753963219,False
cv,sentinel1,treatment_0006,P01-09,0.025118864315095822,8811.374748844593,False
cv,sentinel1,treatment_0006,P01-09,0.03162277660168379,8811.374742400681,False
cv,sentinel1,treatment_0006,P01-09,0.039810717055349734,8811.374734288376,False
cv,sentinel1,treatment_0006,P01-09,0.05011872336272725,8811.374724075737,False
cv,sentinel1,treatment_0006,P01-09,0.06309573444801936,8811.374711219021,False
cv,sentinel1,treatment_0006,P01-09,0.07943282347242822,8811.374695033745,False
cv,sentinel1,treatment_0006,P01-09,0.1,8811.374674658284,False
cv,sentinel1,treatment_0006,P01-09,0.12589254117941676,8811.374649008032,False
cv,sentinel1,treatment_0006,P01-09,0.15848931924611143,8811.374616717765,False
cv,sentinel1,treatment_0006,P01-09,0.19952623149688808,8811.374576069084,False
cv,sentinel1,treatment_0006,P01-09,0.25118864315095824,8811.374524899153,False
cv,sentinel1,treatment_0006,P01-09,0.31622776601683794,8811.374460485938,False
cv,sentinel1,treatment_0006,P01-09,0.3981071705534973,8811.374379403876,False
cv,sentinel1,treatment_0006,P01-09,0.5011872336272725,8811.374277342455,False
cv,sentinel1,treatment_0006,P01-09,0.6309573444801936,8811.37414887827,False
cv,sentinel1,treatment_0006,P01-09,0.7943282347242822,8811.373987188737,False
cv,sentinel1,treatment_0006,P01-09,1.0,8811.37378369277,False
cv,sentinel1,treatment_0006,P01-09,1.2589254117941688,8811.373527600175,False
cv,sentinel1,treatment_0006,P01-09,1.584893192461114,8811.373205347096,False
cv,sentinel1,treatment_0006,P01-09,1.9952623149688788,8811.372799889641,False
cv,sentinel1,treatment_0006,P01-09,2.5118864315095824,8811.372289821511,False
cv,sentinel1,treatment_0006,P01-09,3.1622776601683795,8811.371648274033,False
cv,sentinel1,treatment_0006,P01-09,3.9810717055349776,8811.370841548678,False
cv,sentinel1,treatment_0006,P01-09,5.011872336272725,8811.369827422757,False
cv,sentinel1,treatment_0006,P01-09,6.309573444801943,8811.368553059603,False
cv,sentinel1,treatment_0006,P01-09,7.943282347242821,8811.366952445815,False
cv,sentinel1,treatment_0006,P01-09,10.0,8811.364943272587,False
cv,sentinel1,treatment_0006,P01-09,12.589254117941687,8811.362423179342,False
cv,sentinel1,treatment_0006,P01-09,15.848931924611142,8811.359265292205,False
cv,sentinel1,treatment_0006,P01-09,19.95262314968883,8811.355313027903,False
cv,sentinel1,treatment_0006,P01-09,25.11886431509582,8811.350374212525,False
cv,sentinel1,treatment_0006,P01-09,31.622776601683793,8811.344214711056,False
cv,sentinel1,treatment_0006,P01-09,39.81071705534978,8811.336552020339,False
cv,sentinel1,treatment_0006,P01-09,50.11872336272725,8811.3270497095,False
cv,sentinel1,treatment_0006,P01-09,63.09573444801943,8811.315314295263,False
cv,sentinel1,treatment_0006,P01-09,79.43282347242821,8811.300897256846,False
cv,sentinel1,treatment_0006,P01-09,100.0,8811.283306626374,False
cv,sentinel1,treatment_0006,P01-09,125.89254117941688,8811.262035205245,False
cv,sentinel1,treatment_0006,P01-09,158.48931924611142,8811.236616287568,False
cv,sentinel1,treatment_0006,P01-09,199.5262314968883,8811.20672317818,False
cv,sentinel1,treatment_0006,P01-09,251.18864315095823,8811.172336040243,False
cv,sentinel1,treatment_0006,P01-09,316.22776601683796,8811.134008605695,False
cv,sentinel1,treatment_0006,P01-09,398.1071705534977,8811.093277069784,False
cv,sentinel1,treatment_0006,P01-09,501.18723362727246,8811.05326136337,False
cv,sentinel1,treatment_0006,P01-09,630.9573444801943,8811.01950922576,False
cv,sentinel1,treatment_0006,P01-09,794.3282347242822,8811.001115886567,True
cv,sentinel1,treatment_0006,P01-09,1000.0,8811.01210132064,False
cv,sentinel1,treatment_0006,P01-09,1258.9254117941687,8811.072924501772,False
cv,sentinel1,treatment_0006,P01-09,1584.893192461114,8811.211846729993,False
cv,sentinel1,treatment_0006,P01-09,1995.262314968883,8811.465634436794,False
cv,sentinel1,treatment_0006,P01-09,2511.886431509582,8811.878876976587,False
cv,sentinel1,treatment_0006,P01-09,3162.2776601683795,8812.501119895156,False
cv,sentinel1,treatment_0006,P01-09,3981.0717055349774,8813.381266368402,False
cv,sentinel1,treatment_0006,P01-09,5011.872336272725,8814.559423993864,False
cv,sentinel1,treatment_0006,P01-09,6309.573444801943,8816.057502283305,False
cv,sentinel1,treatment_0006,P01-09,7943.282347242822,8817.870978499559,False
cv,sentinel1,treatment_0006,P01-09,10000.0,8819.964666026775,False
cv,sentinel1,treatment_0007,P01-08,0.0001,7874.7439818854045,False
cv,sentinel1,treatment_0007,P01-08,0.00012589254117941674,7874.743981861173,False
cv,sentinel1,treatment_0007,P01-08,0.00015848931924611142,7874.743981830667,False
cv,sentinel1,treatment_0007,P01-08,0.00019952623149688788,7874.74398179226,False
cv,sentinel1,treatment_0007,P01-08,0.00025118864315095795,7874.743981743909,False
cv,sentinel1,treatment_0007,P01-08,0.00031622776601683794,7874.743981683041,False
cv,sentinel1,treatment_0007,P01-08,0.00039810717055349735,7874.743981606411,False
cv,sentinel1,treatment_0007,P01-08,0.0005011872336272725,7874.74398150994,False
cv,sentinel1,treatment_0007,P01-08,0.000630957344480193,7874.743981388491,False
cv,sentinel1,treatment_0007,P01-08,0.0007943282347242813,7874.743981235595,False
cv,sentinel1,treatment_0007,P01-08,0.001,7874.743981043111,False
cv,sentinel1,treatment_0007,P01-08,0.0012589254117941675,7874.743980800788,False
cv,sentinel1,treatment_0007,P01-08,0.001584893192461114,7874.743980495721,False
cv,sentinel1,treatment_0007,P01-08,0.001995262314968879,7874.743980111666,False
cv,sentinel1,treatment_0007,P01-08,0.002511886431509582,7874.743979628172,False
cv,sentinel1,treatment_0007,P01-08,0.0031622776601683794,7874.7439790194885,False
cv,sentinel1,treatment_0007,P01-08,0.003981071705534973,7874.743978253205,False
cv,sentinel1,treatment_0007,P01-08,0.005011872336272725,7874.7439772885145,False
cv,sentinel1,treatment_0007,P01-08,0.00630957344480193,7874.743976074047,False
cv,sentinel1,treatment_0007,P01-08,0.00794328234724282,7874.7439745451375,False
cv,sentinel1,treatment_0007,P01-08,0.01,7874.743972620368,False
cv,sentinel1,treatment_0007,P01-08,0.012589254117941675,7874.743970197255,False
cv,sentinel1,treatment_0007,P01-08,0.01584893192461114,7874.743967146779,False
cv,sentinel1,treatment_0007,P01-08,0.01995262314968881,7874.743963306522,False
cv,sentinel1,treatment_0007,P01-08,0.025118864315095822,7874.743958472033,False
cv,sentinel1,treatment_0007,P01-08,0.03162277660168379,7874.743952385938,False
cv,sentinel1,treatment_0007,P01-08,0.039810717055349734,7874.743944724269,False
cv,sentinel1,treatment_0007,P01-08,0.05011872336272725,7874.7439350792165,False
cv,sentinel1,treatment_0007,P01-08,0.06309573444801936,7874.743922937489,False
cv,sentinel1,treatment_0007,P01-08,0.07943282347242822,7874.743907653016,False
cv,sentinel1,treatment_0007,P01-08,0.1,7874.74388841269,False
cv,sentinel1,treatment_0007,P01-08,0.12589254117941676,7874.74386419322,False
cv,sentinel1,treatment_0007,P01-08,0.15848931924611143,7874.743833706936,False
cv,sentinel1,treatment_0007,P01-08,0.19952623149688808,7874.743795333678,False
cv,sentinel1,treatment_0007,P01-08,0.25118864315095824,7874.743747035215,False
cv,sentinel1,treatment_0007,P01-08,0.31622776601683794,7874.743686247872,False
cv,sentinel1,treatment_0007,P01-08,0.3981071705534973,7874.743609747792,False
cv,sentinel1,treatment_0007,P01-08,0.5011872336272725,7874.743513482135,False
cv,sentinel1,treatment_0007,P01-08,0.6309573444801936,7874.743392357785,False
cv,sentinel1,treatment_0007,P01-08,0.7943282347242822,7874.743239977336,False
cv,sentinel1,treatment_0007,P01-08,1.0,7874.743048309808,False
cv,sentinel1,treatment_0007,P01-08,1.2589254117941688,7874.742807281045,False
cv,sentinel1,treatment_0007,P01-08,1.584893192461114,7874.742504265869,False
cv,sentinel1,treatment_0007,P01-08,1.9952623149688788,7874.742123461099,False
cv,sentinel1,treatment_0007,P01-08,2.5118864315095824,7874.741645115805,False
cv,sentinel1,treatment_0007,P01-08,3.1622776601683795,7874.741044593237,False
cv,sentinel1,treatment_0007,P01-08,3.9810717055349776,7874.740291238868,False
cv,sentinel1,treatment_0007,P01-08,5.011872336272725,7874.739347032849,False
cv,sentinel1,treatment_0007,P01-08,6.309573444801943,7874.738165016006,False
cv,sentinel1,treatment_0007,P01-08,7.943282347242821,7874.736687501675,False
cv,sentinel1,treatment_0007,P01-08,10.0,7874.734844129632,False
cv,sentinel1,treatment_0007,P01-08,12.589254117941687,7874.732549896831,False
cv,sentinel1,treatment_0007,P01-08,15.848931924611142,7874.729703434577,False
cv,sentinel1,treatment_0007,P01-08,19.95262314968883,7874.7261860271865,False
cv,sentinel1,treatment_0007,P01-08,25.11886431509582,7874.721862236852,False
cv,sentinel1,treatment_0007,P01-08,31.622776601683793,7874.716583595186,False
cv,sentinel1,treatment_0007,P01-08,39.81071705534978,7874.710197768947,False
cv,sentinel1,treatment_0007,P01-08,50.11872336272725,7874.702567091406,False
cv,sentinel1,treatment_0007,P01-08,63.09573444801943,7874.693602643401,False
cv,sentinel1,treatment_0007,P01-08,79.43282347242821,7874.683323552918,False
cv,sentinel1,treatment_0007,P01-08,100.0,7874.671956377673,False
cv,sentinel1,treatment_0007,P01-08,125.89254117941688,7874.66009699574,False
cv,sentinel1,treatment_0007,P01-08,158.48931924611142,7874.648968081583,False
cv,sentinel1,treatment_0007,P01-08,199.5262314968883,7874.64081958975,False
cv,sentinel1,treatment_0007,P01-08,251.18864315095823,7874.639537711013,True
cv,sentinel1,treatment_0007,P01-08,316.22776601683796,7874.651547976008,False
cv,sentinel1,treatment_0007,P01-08,398.1071705534977,7874.687115829735,False
cv,sentinel1,treatment_0007,P01-08,501.18723362727246,7874.762152588344,False
cv,sentinel1,treatment_0007,P01-08,630.9573444801943,7874.900606711316,False
cv,sentinel1,treatment_0007,P01-08,794.3282347242822,7875.1374287456065,False
cv,sentinel1,treatment_0007,P01-08,1000.0,7875.521902445015,False
cv,sentinel1,treatment_0007,P01-08,1258.9254117941687,7876.120797319296,False
cv,sentinel1,treatment_0007,P01-08,1584.893192461114,7877.020319093558,False
cv,sentinel1,treatment_0007,P01-08,1995.262314968883,7878.325308181497,False
cv,sentinel1,treatment_0007,P01-08,2511.886431509582,7880.153811870953,False
cv,sentinel1,treatment_0007,P01-08,3162.2776601683795,7882.625443272895,False
cv,sentinel1,treatment_0007,P01-08,3981.0717055349774,7885.843259783002,False
cv,sentinel1,treatment_0007,P01-08,5011.872336272725,7889.8713233038525,False
cv,sentinel1,treatment_0007,P01-08,6309.573444801943,7894.712968651341,False
cv,sentinel1,treatment_0007,P01-08,7943.282347242822,7900.296626737405,False
cv,sentinel1,treatment_0007,P01-08,10000.0,7906.4752461473,False
cv,sentinel1,treatment_0007,P01-09,0.0001,8848.370995377301,False
cv,sentinel1,treatment_0007,P01-09,0.00012589254117941674,8848.370995358477,False
cv,sentinel1,treatment_0007,P01-09,0.00015848931924611142,8848.37099533478,False
cv,sentinel1,treatment_0007,P01-09,0.00019952623149688788,8848.370995304946,False
cv,sentinel1,treatment_0007,P01-09,0.00025118864315095795,8848.370995267389,False
cv,sentinel1,treatment_0007,P01-09,0.00031622776601683794,8848.370995220106,False
cv,sentinel1,treatment_0007,P01-09,0.00039810717055349735,8848.370995160582,False
cv,sentinel1,treatment_0007,P01-09,0.0005011872336272725,8848.370995085645,False
cv,sentinel1,treatment_0007,P01-09,0.000630957344480193,8848.370994991305,False
cv,sentinel1,treatment_0007,P01-09,0.0007943282347242813,8848.370994872535,False
cv,sentinel1,treatment_0007,P01-09,0.001,8848.370994723016,False
cv,sentinel1,treatment_0007,P01-09,0.0012589254117941675,8848.370994534784,False
cv,sentinel1,treatment_0007,P01-09,0.001584893192461114,8848.37099429781,False
cv,sentinel1,treatment_0007,P01-09,0.001995262314968879,8848.37099399948,False
cv,sentinel1,treatment_0007,P01-09,0.002511886431509582,8848.370993623908,False
cv,sentinel1,treatment_0007,P01-09,0.0031622776601683794,8848.370993151091,False
cv,sentinel1,treatment_0007,P01-09,0.003981071705534973,8848.370992555852,False
cv,sentinel1,treatment_0007,P01-09,0.005011872336272725,8848.370991806492,False
cv,sentinel1,treatment_0007,P01-09,0.00630957344480193,8848.370990863112,False
cv,sentinel1,treatment_0007,P01-09,0.00794328234724282,8848.370989675475,False
cv,sentinel1,treatment_0007,P01-09,0.01,8848.370988180344,False
cv,sentinel1,treatment_0007,P01-09,0.012589254117941675,8848.370986298107,False
cv,sentinel1,treatment_0007,P01-09,0.01584893192461114,8848.370983928548,False
cv,sentinel1,treatment_0007,P01-09,0.01995262314968881,8848.370980945509,False
cv,sentinel1,treatment_0007,P01-09,0.025118864315095822,8848.370977190174,False
cv,sentinel1,treatment_0007,P01-09,0.03162277660168379,8848.370972462635,False
cv,sentinel1,treatment_0007,P01-09,0.039810717055349734,8848.370966511244,False
cv,sentinel1,treatment_0007,P01-09,0.05011872336272725,8848.370959019248,False
cv,sentinel1,treatment_0007,P01-09,0.06309573444801936,8848.370949587961,False
cv,sentinel1,treatment_0007,P01-09,0.07943282347242822,8848.37093771559,False
cv,sentinel1,treatment_0007,P01-09,0.1,8848.370922770604,False
cv,sentinel1,treatment_0007,P01-09,0.12589254117941676,8848.370903958274,False
cv,sentinel1,treatment_0007,P01-09,0.15848931924611143,8848.37088027859,False
cv,sentinel1,treatment_0007,P01-09,0.19952623149688808,8848.370850473393,False
cv,sentinel1,treatment_0007,P01-09,0.25118864315095824,8848.37081296,False
cv,sentinel1,treatment_0007,P01-09,0.31622776601683794,8848.3707657479,False
cv,sentinel1,treatment_0007,P01-09,0.3981071705534973,8848.370706334319,False
cv,sentinel1,treatment_0007,P01-09,0.5011872336272725,8848.37063157338,False
cv,sentinel1,treatment_0007,P01-09,0.6309573444801936,8848.370537512521,False
cv,sentinel1,treatment_0007,P01-09,0.7943282347242822,8848.370419188157,False
cv,sentinel1,treatment_0007,P01-09,1.0,8848.370270371219,False
cv,sentinel1,treatment_0007,P01-09,1.2589254117941688,8848.370083250935,False
cv,sentinel1,treatment_0007,P01-09,1.584893192461114,8848.369848043556,False
cv,sentinel1,treatment_0007,P01-09,1.9952623149688788,8848.369552510352,False
cv,sentinel1,treatment_0007,P01-09,2.5118864315095824,8848.369181367663,False
cv,sentinel1,treatment_0007,P01-09,3.1622776601683795,8848.368715570903,False
cv,sentinel1,treatment_0007,P01-09,3.9810717055349776,8848.368131455327,False
cv,sentinel1,treatment_0007,P01-09,5.011872336272725,8848.367399721117,False
cv,sentinel1,treatment_0007,P01-09,6.309573444801943,8848.366484261185,False
cv,sentinel1,treatment_0007,P01-09,7.943282347242821,8848.36534085219,False
cv,sentinel1,treatment_0007,P01-09,10.0,8848.36391576976,False
cv,sentinel1,treatment_0007,P01-09,12.589254117941687,8848.36214446014,False
cv,sentinel1,treatment_0007,P01-09,15.848931924611142,8848.359950521286,False
cv,sentinel1,treatment_0007,P01-09,19.95262314968883,8848.357245447376,False
cv,sentinel1,treatment_0007,P01-09,25.11886431509582,8848.35392991857,False
cv,sentinel1,treatment_0007,P01-09,31.622776601683793,8848.34989794568,False
cv,sentinel1,treatment_0007,P01-09,39.81071705534978,8848.345046018307,False
cv,sentinel1,treatment_0007,P01-09,50.11872336272725,8848.339290722472,False
cv,sentinel1,treatment_0007,P01-09,63.09573444801943,8848.332600336571,False
cv,sentinel1,treatment_0007,P01-09,79.43282347242821,8848.325049038665,False
cv,sentinel1,treatment_0007,P01-09,100.0,8848.31690705723,False
cv,sentinel1,treatment_0007,P01-09,125.89254117941688,8848.30878702169,False
cv,sentinel1,treatment_0007,P01-09,158.48931924611142,8848.301876701973,False
cv,sentinel1,treatment_0007,P01-09,199.5262314968883,8848.298302061248,True
cv,sentinel1,treatment_0007,P01-09,251.18864315095823,8848.301682554953,False
cv,sentinel1,treatment_0007,P01-09,316.22776601683796,8848.317962317093,False
cv,sentinel1,treatment_0007,P01-09,398.1071705534977,8848.356623286685,False
cv,sentinel1,treatment_0007,P01-09,501.18723362727246,8848.432401720745,False
cv,sentinel1,treatment_0007,P01-09,630.9573444801943,8848.567622151191,False
cv,sentinel1,treatment_0007,P01-09,794.3282347242822,8848.795205223118,False
cv,sentinel1,treatment_0007,P01-09,1000.0,8849.162257383252,False
cv,sentinel1,treatment_0007,P01-09,1258.9254117941687,8849.733863609456,False
cv,sentinel1,treatment_0007,P01-09,1584.893192461114,8850.59624838982,False
cv,sentinel1,treatment_0007,P01-09,1995.262314968883,8851.857880321424,False
cv,sentinel1,treatment_0007,P01-09,2511.886431509582,8853.646545803089,False
cv,sentinel1,treatment_0007,P01-09,3162.2776601683795,8856.10027474163,False
cv,sentinel1,treatment_0007,P01-09,3981.0717055349774,8859.350773473936,False
cv,sentinel1,treatment_0007,P01-09,5011.872336272725,8863.500086136715,False
cv,sentinel1,treatment_0007,P01-09,6309.573444801943,8868.594345630117,False
cv,sentinel1,treatment_0007,P01-09,7943.282347242822,8874.601501151888,False
cv,sentinel1,treatment_0007,P01-09,10000.0,8881.400929857968,False
cv,sentinel1,treatment_0008,P01-08,0.0001,7597.032315379534,False
cv,sentinel1,treatment_0008,P01-08,0.00012589254117941674,7597.032315350394,False
cv,sentinel1,treatment_0008,P01-08,0.00015848931924611142,7597.032315313707,False
cv,sentinel1,treatment_0008,P01-08,0.00019952623149688788,7597.032315267522,False
cv,sentinel1,treatment_0008,P01-08,0.00025118864315095795,7597.032315209377,False
cv,sentinel1,treatment_0008,P01-08,0.00031622776601683794,7597.032315136178,False
cv,sentinel1,treatment_0008,P01-08,0.00039810717055349735,7597.0323150440245,False
cv,sentinel1,treatment_0008,P01-08,0.0005011872336272725,7597.032314928011,False
cv,sentinel1,treatment_0008,P01-08,0.000630957344480193,7597.032314781961,False
cv,sentinel1,treatment_0008,P01-08,0.0007943282347242813,7597.032314598093,False
cv,sentinel1,treatment_0008,P01-08,0.001,7597.032314366617,False
cv,sentinel1,treatment_0008,P01-08,0.0012589254117941675,7597.032314075204,False
cv,sentinel1,treatment_0008,P01-08,0.001584893192461114,7597.032313708341,False
cv,sentinel1,treatment_0008,P01-08,0.001995262314968879,7597.032313246485,False
cv,sentinel1,treatment_0008,P01-08,0.002511886431509582,7597.032312665044,False
cv,sentinel1,treatment_0008,P01-08,0.0031622776601683794,7597.032311933055,False
cv,sentinel1,treatment_0008,P01-08,0.003981071705534973,7597.032311011535,False
cv,sentinel1,treatment_0008,P01-08,0.005011872336272725,7597.032309851412,False
cv,sentinel1,treatment_0008,P01-08,0.00630957344480193,7597.032308390909,False
cv,sentinel1,treatment_0008,P01-08,0.00794328234724282,7597.032306552247,False
cv,sentinel1,treatment_0008,P01-08,0.01,7597.0323042375185,False
cv,sentinel1,treatment_0008,P01-08,0.012589254117941675,7597.032301323458,False
cv,sentinel1,treatment_0008,P01-08,0.01584893192461114,7597.032297654895,False
cv,sentinel1,treatment_0008,P01-08,0.01995262314968881,7597.032293036479,False
