arm,sensor,treatment_site_id,fit_window,lambda,cv_sse,chosen
main,sentinel1,treatment_0008,P01-08,39.81071705534978,4329.544014263934,False
main,sentinel1,treatment_0008,P01-08,50.11872336272725,4329.54401422058,False
main,sentinel1,treatment_0008,P01-08,63.09573444801943,4329.544014166438,False
main,sentinel1,treatment_0008,P01-08,79.43282347242821,4329.54401409896,False
main,sentinel1,treatment_0008,P01-08,100.0,4329.544014015075,False
main,sentinel1,treatment_0008,P01-08,125.89254117941688,4329.54401391112,False
main,sentinel1,treatment_0008,P01-08,158.48931924611142,4329.544013782795,False
main,sentinel1,treatment_0008,P01-08,199.5262314968883,4329.544013625147,False
main,sentinel1,treatment_0008,P01-08,251.18864315095823,4329.544013432617,False
main,sentinel1,treatment_0008,P01-08,316.22776601683796,4329.544013199178,False
main,sentinel1,treatment_0008,P01-08,398.1071705534977,4329.544012918598,False
main,sentinel1,treatment_0008,P01-08,501.18723362727246,4329.544012584878,False
main,sentinel1,treatment_0008,P01-08,630.9573444801943,4329.544012192873,False
main,sentinel1,treatment_0008,P01-08,794.3282347242822,4329.544011739089,False
main,sentinel1,treatment_0008,P01-08,1000.0,4329.544011222602,False
main,sentinel1,treatment_0008,P01-08,1258.9254117941687,4329.544010645944,False
main,sentinel1,treatment_0008,P01-08,1584.893192461114,4329.544010015763,False
main,sentinel1,treatment_0008,P01-08,1995.262314968883,4329.54400934303,False
main,sentinel1,treatment_0008,P01-08,2511.886431509582,4329.544008642584,False
main,sentinel1,treatment_0008,P01-08,3162.2776601683795,4329.544007931992,False
main,sentinel1,treatment_0008,P01-08,3981.0717055349774,4329.5440072298625,False
main,sentinel1,treatment_0008,P01-08,5011.872336272725,4329.544006553934,False
main,sentinel1,treatment_0008,P01-08,6309.573444801943,4329.544005919352,False
main,sentinel1,treatment_0008,P01-08,7943.282347242822,4329.544005337467,False
main,sentinel1,treatment_0008,P01-08,10000.0,4329.544004815325,True
main,sentinel1,treatment_0008,P01-09,0.0001,5426.56917573538,False
main,sentinel1,treatment_0008,P01-09,0.00012589254117941674,5426.56917573538,False
main,sentinel1,treatment_0008,P01-09,0.00015848931924611142,5426.569175735378,True
main,sentinel1,treatment_0008,P01-09,0.00019952623149688788,5426.56917573538,False
main,sentinel1,treatment_0008,P01-09,0.00025118864315095795,5426.56917573538,False
main,sentinel1,treatment_0008,P01-09,0.00031622776601683794,5426.569175735379,False
main,sentinel1,treatment_0008,P01-09,0.00039810717055349735,5426.56917573538,False
main,sentinel1,treatment_0008,P01-09,0.0005011872336272725,5426.56917573538,False
main,sentinel1,treatment_0008,P01-09,0.000630957344480193,5426.569175735381,False
main,sentinel1,treatment_0008,P01-09,0.0007943282347242813,5426.56917573538,False
main,sentinel1,treatment_0008,P01-09,0.001,5426.569175735382,False
main,sentinel1,treatment_0008,P01-09,0.0012589254117941675,5426.5691757353825,False
main,sentinel1,treatment_0008,P01-09,0.001584893192461114,5426.5691757353825,False
main,sentinel1,treatment_0008,P01-09,0.001995262314968879,5426.569175735383,False
main,sentinel1,treatment_0008,P01-09,0.002511886431509582,5426.569175735386,False
main,sentinel1,treatment_0008,P01-09,0.0031622776601683794,5426.569175735386,False
main,sentinel1,treatment_0008,P01-09,0.003981071705534973,5426.569175735388,False
main,sentinel1,treatment_0008,P01-09,0.005011872336272725,5426.569175735391,False
main,sentinel1,treatment_0008,P01-09,0.00630957344480193,5426.5691757353925,False
main,sentinel1,treatment_0008,P01-09,0.00794328234724282,5426.569175735397,False
main,sentinel1,treatment_0008,P01-09,0.01,5426.569175735401,False
main,sentinel1,treatment_0008,P01-09,0.012589254117941675,5426.569175735407,False
main,sentinel1,treatment_0008,P01-09,0.01584893192461114,5426.569175735414,False
main,sentinel1,treatment_0008,P01-09,0.01995262314968881,5426.569175735424,False
main,sentinel1,treatment_0008,P01-09,0.025118864315095822,5426.569175735435,False
main,sentinel1,treatment_0008,P01-09,0.03162277660168379,5426.569175735451,False
main,sentinel1,treatment_0008,P01-09,0.039810717055349734,5426.569175735469,False
main,sentinel1,treatment_0008,P01-09,0.05011872336272725,5426.5691757354925,False
main,sentinel1,treatment_0008,P01-09,0.06309573444801936,5426.569175735521,False
main,sentinel1,treatment_0008,P01-09,0.07943282347242822,5426.569175735558,False
main,sentinel1,treatment_0008,P01-09,0.1,5426.569175735605,False
main,sentinel1,treatment_0008,P01-09,0.12589254117941676,5426.5691757356635,False
main,sentinel1,treatment_0008,P01-09,0.15848931924611143,5426.569175735736,False
main,sentinel1,treatment_0008,P01-09,0.19952623149688808,5426.56917573583,False
main,sentinel1,treatment_0008,P01-09,0.25118864315095824,5426.569175735946,False
main,sentinel1,treatment_0008,P01-09,0.31622776601683794,5426.569175736092,False
main,sentinel1,treatment_0008,P01-09,0.3981071705534973,5426.569175736278,False
main,sentinel1,treatment_0008,P01-09,0.5011872336272725,5426.56917573651,False
main,sentinel1,treatment_0008,P01-09,0.6309573444801936,5426.569175736804,False
main,sentinel1,treatment_0008,P01-09,0.7943282347242822,5426.5691757371715,False
main,sentinel1,treatment_0008,P01-09,1.0,5426.569175737636,False
main,sentinel1,treatment_0008,P01-09,1.2589254117941688,5426.569175738219,False
main,sentinel1,treatment_0008,P01-09,1.584893192461114,5426.569175738955,False
main,sentinel1,treatment_0008,P01-09,1.9952623149688788,5426.56917573988,False
main,sentinel1,treatment_0008,P01-09,2.5118864315095824,5426.569175741045,False
main,sentinel1,treatment_0008,P01-09,3.1622776601683795,5426.569175742511,False
main,sentinel1,treatment_0008,P01-09,3.9810717055349776,5426.569175744356,False
main,sentinel1,treatment_0008,P01-09,5.011872336272725,5426.569175746676,False
main,sentinel1,treatment_0008,P01-09,6.309573444801943,5426.569175749594,False
main,sentinel1,treatment_0008,P01-09,7.943282347242821,5426.569175753269,False
main,sentinel1,treatment_0008,P01-09,10.0,5426.569175757886,False
main,sentinel1,treatment_0008,P01-09,12.589254117941687,5426.569175763693,False
main,sentinel1,treatment_0008,P01-09,15.848931924611142,5426.569175770992,False
main,sentinel1,treatment_0008,P01-09,19.95262314968883,5426.5691757801615,False
main,sentinel1,treatment_0008,P01-09,25.11886431509582,5426.569175791675,False
main,sentinel1,treatment_0008,P01-09,31.622776601683793,5426.56917580612,False
main,sentinel1,treatment_0008,P01-09,39.81071705534978,5426.569175824234,False
main,sentinel1,treatment_0008,P01-09,50.11872336272725,5426.5691758469175,False
main,sentinel1,treatment_0008,P01-09,63.09573444801943,5426.56917587529,False
main,sentinel1,treatment_0008,P01-09,79.43282347242821,5426.5691759107185,False
main,sentinel1,treatment_0008,P01-09,100.0,5426.569175954867,False
main,sentinel1,treatment_0008,P01-09,125.89254117941688,5426.569176009739,False
main,sentinel1,treatment_0008,P01-09,158.48931924611142,5426.569176077723,False
main,sentinel1,treatment_0008,P01-09,199.5262314968883,5426.569176161617,False
main,sentinel1,treatment_0008,P01-09,251.18864315095823,5426.569176264642,False
main,sentinel1,treatment_0008,P01-09,316.22776601683796,5426.569176390405,False
main,sentinel1,treatment_0008,P01-09,398.1071705534977,5426.569176542802,False
main,sentinel1,treatment_0008,P01-09,501.18723362727246,5426.569176725844,False
main,sentinel1,treatment_0008,P01-09,630.9573444801943,5426.569176943371,False
main,sentinel1,treatment_0008,P01-09,794.3282347242822,5426.569177198634,False
main,sentinel1,treatment_0008,P01-09,1000.0,5426.569177493776,False
main,sentinel1,treatment_0008,P01-09,1258.9254117941687,5426.56917782924,False
main,sentinel1,treatment_0008,P01-09,1584.893192461114,5426.569178203204,False
main,sentinel1,treatment_0008,P01-09,1995.262314968883,5426.56917861116,False
main,sentinel1,treatment_0008,P01-09,2511.886431509582,5426.569179045831,False
main,sentinel1,treatment_0008,P01-09,3162.2776601683795,5426.569179497477,False
main,sentinel1,treatment_0008,P01-09,3981.0717055349774,5426.569179954684,False
main,sentinel1,treatment_0008,P01-09,5011.872336272725,5426.5691804054595,False
main,sentinel1,treatment_0008,P01-09,6309.573444801943,5426.569180838474,False
main,sentinel1,treatment_0008,P01-09,7943.282347242822,5426.569181244149,False
main,sentinel1,treatment_0008,P01-09,10000.0,5426.569181615401,False
main,sentinel1,treatment_0009,P01-08,0.0001,8634.091478857063,False
main,sentinel1,treatment_0009,P01-08,0.00012589254117941674,8634.091478857063,False
main,sentinel1,treatment_0009,P01-08,0.00015848931924611142,8634.091478857063,False
main,sentinel1,treatment_0009,P01-08,0.00019952623149688788,8634.091478857063,False
main,sentinel1,treatment_0009,P01-08,0.00025118864315095795,8634.091478857063,False
main,sentinel1,treatment_0009,P01-08,0.00031622776601683794,8634.09147885706,False
main,sentinel1,treatment_0009,P01-08,0.00039810717055349735,8634.09147885706,False
main,sentinel1,treatment_0009,P01-08,0.0005011872336272725,8634.091478857063,False
main,sentinel1,treatment_0009,P01-08,0.000630957344480193,8634.091478857063,False
main,sentinel1,treatment_0009,P01-08,0.0007943282347242813,8634.091478857059,False
main,sentinel1,treatment_0009,P01-08,0.001,8634.091478857059,False
main,sentinel1,treatment_0009,P01-08,0.0012589254117941675,8634.091478857059,False
main,sentinel1,treatment_0009,P01-08,0.001584893192461114,8634.091478857057,False
main,sentinel1,treatment_0009,P01-08,0.001995262314968879,8634.091478857055,False
main,sentinel1,treatment_0009,P01-08,0.002511886431509582,8634.091478857054,False
main,sentinel1,treatment_0009,P01-08,0.0031622776601683794,8634.091478857052,False
main,sentinel1,treatment_0009,P01-08,0.003981071705534973,8634.091478857048,False
main,sentinel1,treatment_0009,P01-08,0.005011872336272725,8634.091478857046,False
main,sentinel1,treatment_0009,P01-08,0.00630957344480193,8634.091478857043,False
main,sentinel1,treatment_0009,P01-08,0.00794328234724282,8634.091478857037,False
main,sentinel1,treatment_0009,P01-08,0.01,8634.09147885703,False
main,sentinel1,treatment_0009,P01-08,0.012589254117941675,8634.09147885702,False
main,sentinel1,treatment_0009,P01-08,0.01584893192461114,8634.091478857012,False
main,sentinel1,treatment_0009,P01-08,0.01995262314968881,8634.091478856997,False
main,sentinel1,treatment_0009,P01-08,0.025118864315095822,8634.091478856979,False
main,sentinel1,treatment_0009,P01-08,0.03162277660168379,8634.091478856959,False
main,sentinel1,treatment_0009,P01-08,0.039810717055349734,8634.091478856933,False
main,sentinel1,treatment_0009,P01-08,0.05011872336272725,8634.091478856899,False
main,sentinel1,treatment_0009,P01-08,0.06309573444801936,8634.091478856859,False
main,sentinel1,treatment_0009,P01-08,0.07943282347242822,8634.091478856804,False
main,sentinel1,treatment_0009,P01-08,0.1,8634.091478856739,False
main,sentinel1,treatment_0009,P01-08,0.12589254117941676,8634.091478856655,False
main,sentinel1,treatment_0009,P01-08,0.15848931924611143,8634.091478856548,False
main,sentinel1,treatment_0009,P01-08,0.19952623149688808,8634.091478856413,False
main,sentinel1,treatment_0009,P01-08,0.25118864315095824,8634.091478856246,False
main,sentinel1,treatment_0009,P01-08,0.31622776601683794,8634.091478856033,False
main,sentinel1,treatment_0009,P01-08,0.3981071705534973,8634.091478855767,False
main,sentinel1,treatment_0009,P01-08,0.5011872336272725,8634.091478855433,False
main,sentinel1,treatment_0009,P01-08,0.6309573444801936,8634.09147885501,False
main,sentinel1,treatment_0009,P01-08,0.7943282347242822,8634.091478854478,False
main,sentinel1,treatment_0009,P01-08,1.0,8634.091478853808,False
main,sentinel1,treatment_0009,P01-08,1.2589254117941688,8634.091478852968,False
main,sentinel1,treatment_0009,P01-08,1.584893192461114,8634.091478851908,False
main,sentinel1,treatment_0009,P01-08,1.9952623149688788,8634.091478850572,False
main,sentinel1,treatment_0009,P01-08,2.5118864315095824,8634.091478848894,False
main,sentinel1,treatment_0009,P01-08,3.1622776601683795,8634.091478846778,False
main,sentinel1,treatment_0009,P01-08,3.9810717055349776,8634.091478844119,False
main,sentinel1,treatment_0009,P01-08,5.011872336272725,8634.09147884077,False
main,sentinel1,treatment_0009,P01-08,6.309573444801943,8634.091478836555,False
main,sentinel1,treatment_0009,P01-08,7.943282347242821,8634.091478831253,False
main,sentinel1,treatment_0009,P01-08,10.0,8634.09147882458,False
main,sentinel1,treatment_0009,P01-08,12.589254117941687,8634.091478816188,False
main,sentinel1,treatment_0009,P01-08,15.848931924611142,8634.091478805633,False
main,sentinel1,treatment_0009,P01-08,19.95262314968883,8634.091478792363,False
main,sentinel1,treatment_0009,P01-08,25.11886431509582,8634.091478775683,False
main,sentinel1,treatment_0009,P01-08,31.622776601683793,8634.091478754724,False
main,sentinel1,treatment_0009,P01-08,39.81071705534978,8634.091478728405,False
main,sentinel1,treatment_0009,P01-08,50.11872336272725,8634.091478695376,False
main,sentinel1,treatment_0009,P01-08,63.09573444801943,8634.091478653962,False
main,sentinel1,treatment_0009,P01-08,79.43282347242821,8634.09147860208,False
main,sentinel1,treatment_0009,P01-08,100.0,8634.091478537175,False
main,sentinel1,treatment_0009,P01-08,125.89254117941688,8634.091478456101,False
main,sentinel1,treatment_0009,P01-08,158.48931924611142,8634.091478355034,False
main,sentinel1,treatment_0009,P01-08,199.5262314968883,8634.091478229353,False
main,sentinel1,treatment_0009,P01-08,251.18864315095823,8634.091478073546,False
main,sentinel1,treatment_0009,P01-08,316.22776601683796,8634.09147788113,False
main,sentinel1,treatment_0009,P01-08,398.1071705534977,8634.091477644617,False
main,sentinel1,treatment_0009,P01-08,501.18723362727246,8634.091477355581,False
main,sentinel1,treatment_0009,P01-08,630.9573444801943,8634.091477004855,False
main,sentinel1,treatment_0009,P01-08,794.3282347242822,8634.091476582904,False
main,sentinel1,treatment_0009,P01-08,1000.0,8634.09147608049,False
main,sentinel1,treatment_0009,P01-08,1258.9254117941687,8634.091475489577,False
main,sentinel1,treatment_0009,P01-08,1584.893192461114,8634.091474804558,False
main,sentinel1,treatment_0009,P01-08,1995.262314968883,8634.091474023646,False
main,sentinel1,treatment_0009,P01-08,2511.886431509582,8634.091473150273,False
main,sentinel1,treatment_0009,P01-08,3162.2776601683795,8634.091472194137,False
main,sentinel1,treatment_0009,P01-08,3981.0717055349774,8634.09147117161,False
main,sentinel1,treatment_0009,P01-08,5011.872336272725,8634.09147010511,False
main,sentinel1,treatment_0009,P01-08,6309.573444801943,8634.09146902141,False
main,sentinel1,treatment_0009,P01-08,7943.282347242822,8634.091467949082,False
main,sentinel1,treatment_0009,P01-08,10000.0,8634.09146691552,True
main,sentinel1,treatment_0009,P01-09,0.0001,9726.489128459716,False
main,sentinel1,treatment_0009,P01-09,0.00012589254117941674,9726.489128459716,False
main,sentinel1,treatment_0009,P01-09,0.00015848931924611142,9726.489128459716,False
main,sentinel1,treatment_0009,P01-09,0.00019952623149688788,9726.489128459716,False
main,sentinel1,treatment_0009,P01-09,0.00025118864315095795,9726.489128459716,False
main,sentinel1,treatment_0009,P01-09,0.00031622776601683794,9726.489128459716,False
main,sentinel1,treatment_0009,P01-09,0.00039810717055349735,9726.489128459714,False
main,sentinel1,treatment_0009,P01-09,0.0005011872336272725,9726.489128459714,False
main,sentinel1,treatment_0009,P01-09,0.000630957344480193,9726.489128459712,False
main,sentinel1,treatment_0009,P01-09,0.0007943282347242813,9726.48912845971,False
main,sentinel1,treatment_0009,P01-09,0.001,9726.48912845971,False
main,sentinel1,treatment_0009,P01-09,0.0012589254117941675,9726.489128459709,False
main,sentinel1,treatment_0009,P01-09,0.001584893192461114,9726.489128459705,False
main,sentinel1,treatment_0009,P01-09,0.001995262314968879,9726.489128459705,False
main,sentinel1,treatment_0009,P01-09,0.002511886431509582,9726.489128459702,False
main,sentinel1,treatment_0009,P01-09,0.0031622776601683794,9726.489128459696,False
main,sentinel1,treatment_0009,P01-09,0.003981071705534973,9726.48912845969,False
main,sentinel1,treatment_0009,P01-09,0.005011872336272725,9726.489128459683,False
main,sentinel1,treatment_0009,P01-09,0.00630957344480193,9726.489128459676,False
main,sentinel1,treatment_0009,P01-09,0.00794328234724282,9726.489128459663,False
main,sentinel1,treatment_0009,P01-09,0.01,9726.489128459652,False
main,sentinel1,treatment_0009,P01-09,0.012589254117941675,9726.489128459634,False
main,sentinel1,treatment_0009,P01-09,0.01584893192461114,9726.489128459616,False
main,sentinel1,treatment_0009,P01-09,0.01995262314968881,9726.489128459589,False
main,sentinel1,treatment_0009,P01-09,0.025118864315095822,9726.489128459556,False
main,sentinel1,treatment_0009,P01-09,0.03162277660168379,9726.489128459514,False
main,sentinel1,treatment_0009,P01-09,0.039810717055349734,9726.489128459463,False
main,sentinel1,treatment_0009,P01-09,0.05011872336272725,9726.489128459396,False
main,sentinel1,treatment_0009,P01-09,0.06309573444801936,9726.489128459314,False
main,sentinel1,treatment_0009,P01-09,0.07943282347242822,9726.489128459209,False
main,sentinel1,treatment_0009,P01-09,0.1,9726.489128459076,False
main,sentinel1,treatment_0009,P01-09,0.12589254117941676,9726.48912845891,False
main,sentinel1,treatment_0009,P01-09,0.15848931924611143,9726.489128458703,False
main,sentinel1,treatment_0009,P01-09,0.19952623149688808,9726.489128458443,False
main,sentinel1,treatment_0009,P01-09,0.25118864315095824,9726.48912845811,False
main,sentinel1,treatment_0009,P01-09,0.31622776601683794,9726.489128457693,False
main,sentinel1,treatment_0009,P01-09,0.3981071705534973,9726.489128457168,False
main,sentinel1,treatment_0009,P01-09,0.5011872336272725,9726.48912845651,False
main,sentinel1,treatment_0009,P01-09,0.6309573444801936,9726.48912845568,False
main,sentinel1,treatment_0009,P01-09,0.7943282347242822,9726.489128454636,False
main,sentinel1,treatment_0009,P01-09,1.0,9726.489128453319,False
main,sentinel1,treatment_0009,P01-09,1.2589254117941688,9726.489128451663,False
main,sentinel1,treatment_0009,P01-09,1.584893192461114,9726.489128449577,False
main,sentinel1,treatment_0009,P01-09,1.9952623149688788,9726.489128446952,False
main,sentinel1,treatment_0009,P01-09,2.5118864315095824,9726.489128443647,False
main,sentinel1,treatment_0009,P01-09,3.1622776601683795,9726.489128439487,False
main,sentinel1,treatment_0009,P01-09,3.9810717055349776,9726.489128434254,False
main,sentinel1,treatment_0009,P01-09,5.011872336272725,9726.489128427665,False
main,sentinel1,treatment_0009,P01-09,6.309573444801943,9726.489128419373,False
main,sentinel1,treatment_0009,P01-09,7.943282347242821,9726.489128408937,False
main,sentinel1,treatment_0009,P01-09,10.0,9726.489128395806,False
main,sentinel1,treatment_0009,P01-09,12.589254117941687,9726.489128379284,False
main,sentinel1,treatment_0009,P01-09,15.848931924611142,9726.4891283585,False
main,sentinel1,treatment_0009,P01-09,19.95262314968883,9726.489128332361,False
main,sentinel1,treatment_0009,P01-09,25.11886431509582,9726.489128299489,False
main,sentinel1,treatment_0009,P01-09,31.622776601683793,9726.489128258172,False
main,sentinel1,treatment_0009,P01-09,39.81071705534978,9726.489128206249,False
main,sentinel1,treatment_0009,P01-09,50.11872336272725,9726.489128141035,False
main,sentinel1,treatment_0009,P01-09,63.09573444801943,9726.489128059178,False
main,sentinel1,treatment_0009,P01-09,79.43282347242821,9726.489127956509,False
main,sentinel1,treatment_0009,P01-09,100.0,9726.48912782786,False
main,sentinel1,treatment_0009,P01-09,125.89254117941688,9726.489127666837,False
main,sentinel1,treatment_0009,P01-09,158.48931924611142,9726.489127465607,False
main,sentinel1,treatment_0009,P01-09,199.5262314968883,9726.489127214594,False
main,sentinel1,treatment_0009,P01-09,251.18864315095823,9726.489126902208,False
main,sentinel1,treatment_0009,P01-09,316.22776601683796,9726.48912651456,False
main,sentinel1,treatment_0009,P01-09,398.1071705534977,9726.489126035241,False
main,sentinel1,treatment_0009,P01-09,501.18723362727246,9726.489125445192,False
main,sentinel1,treatment_0009,P01-09,630.9573444801943,9726.489124722775,False
main,sentinel1,treatment_0009,P01-09,794.3282347242822,9726.489123844167,False
main,sentinel1,treatment_0009,P01-09,1000.0,9726.48912278422,False
main,sentinel1,treatment_0009,P01-09,1258.9254117941687,9726.489121517918,False
main,sentinel1,treatment_0009,P01-09,1584.893192461114,9726.489120022608,False
main,sentinel1,treatment_0009,P01-09,1995.262314968883,9726.48911828096,False
main,sentinel1,treatment_0009,P01-09,2511.886431509582,9726.489116284542,False
main,sentinel1,treatment_0009,P01-09,3162.2776601683795,9726.489114037553,False
main,sentinel1,treatment_0009,P01-09,3981.0717055349774,9726.48911156,False
main,sentinel1,treatment_0009,P01-09,5011.872336272725,9726.48910888937,False
main,sentinel1,treatment_0009,P01-09,6309.573444801943,9726.489106079935,False
main,sentinel1,treatment_0009,P01-09,7943.282347242822,9726.489103199245,False
main,sentinel1,treatment_0009,P01-09,10000.0,9726.48910032205,True
main,sentinel1,treatment_0010,P01-08,0.0001,4336.189504706886,True
main,sentinel1,treatment_0010,P01-08,0.00012589254117941674,4336.189504706886,False
main,sentinel1,treatment_0010,P01-08,0.00015848931924611142,4336.189504706886,False
main,sentinel1,treatment_0010,P01-08,0.00019952623149688788,4336.189504706886,False
main,sentinel1,treatment_0010,P01-08,0.00025118864315095795,4336.189504706886,False
main,sentinel1,treatment_0010,P01-08,0.00031622776601683794,4336.189504706886,False
main,sentinel1,treatment_0010,P01-08,0.00039810717055349735,4336.189504706886,False
main,sentinel1,treatment_0010,P01-08,0.0005011872336272725,4336.189504706886,False
main,sentinel1,treatment_0010,P01-08,0.000630957344480193,4336.189504706886,False
main,sentinel1,treatment_0010,P01-08,0.0007943282347242813,4336.189504706886,False
main,sentinel1,treatment_0010,P01-08,0.001,4336.1895047068865,False
main,sentinel1,treatment_0010,P01-08,0.0012589254117941675,4336.1895047068865,False
main,sentinel1,treatment_0010,P01-08,0.001584893192461114,4336.189504706886,False
main,sentinel1,treatment_0010,P01-08,0.001995262314968879,4336.1895047068865,False
main,sentinel1,treatment_0010,P01-08,0.002511886431509582,4336.1895047068865,False
main,sentinel1,treatment_0010,P01-08,0.0031622776601683794,4336.1895047068865,False
main,sentinel1,treatment_0010,P01-08,0.003981071705534973,4336.189504706888,False
main,sentinel1,treatment_0010,P01-08,0.005011872336272725,4336.189504706888,False
main,sentinel1,treatment_0010,P01-08,0.00630957344480193,4336.189504706887,False
main,sentinel1,treatment_0010,P01-08,0.00794328234724282,4336.189504706889,False
main,sentinel1,treatment_0010,P01-08,0.01,4336.18950470689,False
main,sentinel1,treatment_0010,P01-08,0.012589254117941675,4336.18950470689,False
main,sentinel1,treatment_0010,P01-08,0.01584893192461114,4336.189504706892,False
main,sentinel1,treatment_0010,P01-08,0.01995262314968881,4336.189504706894,False
main,sentinel1,treatment_0010,P01-08,0.025118864315095822,4336.189504706896,False
main,sentinel1,treatment_0010,P01-08,0.03162277660168379,4336.189504706897,False
main,sentinel1,treatment_0010,P01-08,0.039810717055349734,4336.189504706901,False
main,sentinel1,treatment_0010,P01-08,0.05011872336272725,4336.1895047069065,False
main,sentinel1,treatment_0010,P01-08,0.06309573444801936,4336.189504706912,False
main,sentinel1,treatment_0010,P01-08,0.07943282347242822,4336.189504706917,False
main,sentinel1,treatment_0010,P01-08,0.1,4336.1895047069265,False
main,sentinel1,treatment_0010,P01-08,0.12589254117941676,4336.189504706937,False
main,sentinel1,treatment_0010,P01-08,0.15848931924611143,4336.18950470695,False
main,sentinel1,treatment_0010,P01-08,0.19952623149688808,4336.189504706967,False
main,sentinel1,treatment_0010,P01-08,0.25118864315095824,4336.189504706989,False
main,sentinel1,treatment_0010,P01-08,0.31622776601683794,4336.189504707016,False
main,sentinel1,treatment_0010,P01-08,0.3981071705534973,4336.189504707048,False
main,sentinel1,treatment_0010,P01-08,0.5011872336272725,4336.189504707092,False
main,sentinel1,treatment_0010,P01-08,0.6309573444801936,4336.189504707145,False
main,sentinel1,treatment_0010,P01-08,0.7943282347242822,4336.189504707212,False
main,sentinel1,treatment_0010,P01-08,1.0,4336.189504707297,False
main,sentinel1,treatment_0010,P01-08,1.2589254117941688,4336.189504707403,False
main,sentinel1,treatment_0010,P01-08,1.584893192461114,4336.189504707537,False
main,sentinel1,treatment_0010,P01-08,1.9952623149688788,4336.189504707705,False
main,sentinel1,treatment_0010,P01-08,2.5118864315095824,4336.189504707917,False
main,sentinel1,treatment_0010,P01-08,3.1622776601683795,4336.189504708184,False
main,sentinel1,treatment_0010,P01-08,3.9810717055349776,4336.189504708519,False
main,sentinel1,treatment_0010,P01-08,5.011872336272725,4336.189504708941,False
main,sentinel1,treatment_0010,P01-08,6.309573444801943,4336.189504709473,False
main,sentinel1,treatment_0010,P01-08,7.943282347242821,4336.1895047101425,False
main,sentinel1,treatment_0010,P01-08,10.0,4336.189504710983,False
main,sentinel1,treatment_0010,P01-08,12.589254117941687,4336.18950471204,False
main,sentinel1,treatment_0010,P01-08,15.848931924611142,4336.189504713368,False
main,sentinel1,treatment_0010,P01-08,19.95262314968883,4336.189504715035,False
main,sentinel1,treatment_0010,P01-08,25.11886431509582,4336.189504717129,False
main,sentinel1,treatment_0010,P01-08,31.622776601683793,4336.189504719754,False
main,sentinel1,treatment_0010,P01-08,39.81071705534978,4336.189504723045,False
main,sentinel1,treatment_0010,P01-08,50.11872336272725,4336.189504727165,False
main,sentinel1,treatment_0010,P01-08,63.09573444801943,4336.189504732312,False
main,sentinel1,treatment_0010,P01-08,79.43282347242821,4336.189504738736,False
main,sentinel1,treatment_0010,P01-08,100.0,4336.1895047467315,False
main,sentinel1,treatment_0010,P01-08,125.89254117941688,4336.189504756655,False
main,sentinel1,treatment_0010,P01-08,158.48931924611142,4336.1895047689295,False
main,sentinel1,treatment_0010,P01-08,199.5262314968883,4336.189504784046,False
main,sentinel1,treatment_0010,P01-08,251.18864315095823,4336.189504802562,False
main,sentinel1,treatment_0010,P01-08,316.22776601683796,4336.189504825092,False
main,sentinel1,treatment_0010,P01-08,398.1071705534977,4336.18950485229,False
main,sentinel1,treatment_0010,P01-08,501.18723362727246,4336.18950488481,False
main,sentinel1,treatment_0010,P01-08,630.9573444801943,4336.189504923244,False
main,sentinel1,treatment_0010,P01-08,794.3282347242822,4336.189504968059,False
main,sentinel1,treatment_0010,P01-08,1000.0,4336.189505019487,False
main,sentinel1,treatment_0010,P01-08,1258.9254117941687,4336.189505077449,False
main,sentinel1,treatment_0010,P01-08,1584.893192461114,4336.189505141446,False
main,sentinel1,treatment_0010,P01-08,1995.262314968883,4336.189505210533,False
main,sentinel1,treatment_0010,P01-08,2511.886431509582,4336.189505283321,False
main,sentinel1,treatment_0010,P01-08,3162.2776601683795,4336.189505358068,False
main,sentinel1,treatment_0010,P01-08,3981.0717055349774,4336.189505432832,False
main,sentinel1,treatment_0010,P01-08,5011.872336272725,4336.189505505673,False
main,sentinel1,treatment_0010,P01-08,6309.573444801943,4336.189505574842,False
main,sentinel1,treatment_0010,P01-08,7943.282347242822,4336.189505638944,False
main,sentinel1,treatment_0010,P01-08,10000.0,4336.189505697021,False
main,sentinel1,treatment_0010,P01-09,0.0001,5383.991275608258,True
main,sentinel1,treatment_0010,P01-09,0.00012589254117941674,5383.991275608258,False
main,sentinel1,treatment_0010,P01-09,0.00015848931924611142,5383.991275608258,False
main,sentinel1,treatment_0010,P01-09,0.00019952623149688788,5383.991275608259,False
main,sentinel1,treatment_0010,P01-09,0.00025118864315095795,5383.9912756082595,False
main,sentinel1,treatment_0010,P01-09,0.00031622776601683794,5383.9912756082595,False
main,sentinel1,treatment_0010,P01-09,0.00039810717055349735,5383.9912756082595,False
main,sentinel1,treatment_0010,P01-09,0.0005011872336272725,5383.9912756082595,False
main,sentinel1,treatment_0010,P01-09,0.000630957344480193,5383.99127560826,False
main,sentinel1,treatment_0010,P01-09,0.0007943282347242813,5383.991275608261,False
main,sentinel1,treatment_0010,P01-09,0.001,5383.991275608262,False
main,sentinel1,treatment_0010,P01-09,0.0012589254117941675,5383.991275608265,False
main,sentinel1,treatment_0010,P01-09,0.001584893192461114,5383.991275608266,False
main,sentinel1,treatment_0010,P01-09,0.001995262314968879,5383.991275608269,False
main,sentinel1,treatment_0010,P01-09,0.002511886431509582,5383.991275608271,False
