sensor,treatment_site_id,period,method,band,observed,synthetic_decoded,effect
sentinel1,treatment_0010,P13,scm,VH,-16.770723342895508,-15.765398025512695,-1.0053253173828125
sentinel1,treatment_0010,P13,scm,VV_minus_VH,5.969701766967773,5.99491548538208,-0.02521371841430664
sentinel1,treatment_0010,P13,ascm,VV,-10.80102252960205,-9.792635917663574,-1.0083866119384766
sentinel1,treatment_0010,P13,ascm,VH,-16.770723342895508,-15.7437105178833,-1.027012825012207
sentinel1,treatment_0010,P13,ascm,VV_minus_VH,5.969701766967773,5.951074600219727,0.018627166748046875
sentinel1,treatment_0010,P14,scm,VV,-10.708497047424316,-9.479997634887695,-1.228499412536621
sentinel1,treatment_0010,P14,scm,VH,-16.271928787231445,-15.407550811767578,-0.8643779754638672
sentinel1,treatment_0010,P14,scm,VV_minus_VH,5.596279621124268,5.927551746368408,-0.3312721252441406
sentinel1,treatment_0010,P14,ascm,VV,-10.708497047424316,-9.49553108215332,-1.212965965270996
sentinel1,treatment_0010,P14,ascm,VH,-16.271928787231445,-15.459449768066406,-0.8124790191650391
sentinel1,treatment_0010,P14,ascm,VV_minus_VH,5.596279621124268,5.963920593261719,-0.36764097213745117
sentinel1,treatment_0010,P15,scm,VV,-11.85340404510498,,
sentinel1,treatment_0010,P15,scm,VH,-18.220706939697266,,
sentinel1,treatment_0010,P15,scm,VV_minus_VH,6.367303371429443,,
sentinel1,treatment_0010,P15,ascm,VV,-11.85340404510498,,
sentinel1,treatment_0010,P15,ascm,VH,-18.220706939697266,,
sentinel1,treatment_0010,P15,ascm,VV_minus_VH,6.367303371429443,,
sentinel1,treatment_0010,P16,scm,VV,-9.604247093200684,,
sentinel1,treatment_0010,P16,scm,VH,-15.66085147857666,,
sentinel1,treatment_0010,P16,scm,VV_minus_VH,6.05660343170166,,
sentinel1,treatment_0010,P16,ascm,VV,-9.604247093200684,,
sentinel1,treatment_0010,P16,ascm,VH,-15.66085147857666,,
sentinel1,treatment_0010,P16,ascm,VV_minus_VH,6.05660343170166,,
sentinel1,treatment_0010,P17,scm,VV,-10.173310279846191,-9.584882736206055,-0.5884275436401367
sentinel1,treatment_0010,P17,scm,VH,-16.876739501953125,-15.75565242767334,-1.1210870742797852
sentinel1,treatment_0010,P17,scm,VV_minus_VH,6.6790618896484375,6.170770168304443,0.5082917213439941
sentinel1,treatment_0010,P17,ascm,VV,-10.173310279846191,-9.687553405761719,-0.48575687408447266
sentinel1,treatment_0010,P17,ascm,VH,-16.876739501953125,-15.734081268310547,-1.1426582336425781
sentinel1,treatment_0010,P17,ascm,VV_minus_VH,6.6790618896484375,6.0465288162231445,0.632533073425293
sentinel1,treatment_0010,P18,scm,VV,-11.353075981140137,-10.406961441040039,-0.9461145401000977
sentinel1,treatment_0010,P18,scm,VH,-18.52161979675293,-16.86747932434082,-1.6541404724121094
sentinel1,treatment_0010,P18,scm,VV_minus_VH,7.168545246124268,6.460517883300781,0.7080273628234863
sentinel1,treatment_0010,P18,ascm,VV,-11.353075981140137,-10.371516227722168,-0.9815597534179688
sentinel1,treatment_0010,P18,ascm,VH,-18.52161979675293,-16.927139282226562,-1.5944805145263672
sentinel1,treatment_0010,P18,ascm,VV_minus_VH,7.168545246124268,6.55562162399292,0.6129236221313477
sentinel1,treatment_0010,P19,scm,VV,-10.925714492797852,-9.965538024902344,-0.9601764678955078
sentinel1,treatment_0010,P19,scm,VH,-17.5032901763916,-16.196392059326172,-1.3068981170654297
sentinel1,treatment_0010,P19,scm,VV_minus_VH,6.577575206756592,6.2308549880981445,0.34672021865844727
sentinel1,treatment_0010,P19,ascm,VV,-10.925714492797852,-10.036978721618652,-0.8887357711791992
sentinel1,treatment_0010,P19,ascm,VH,-17.5032901763916,-16.263948440551758,-1.2393417358398438
sentinel1,treatment_0010,P19,ascm,VV_minus_VH,6.577575206756592,6.226969242095947,0.35060596466064453
sentinel1,treatment_0010,P20,scm,VV,-9.714961051940918,-9.16165542602539,-0.5533056259155273
sentinel1,treatment_0010,P20,scm,VH,-15.559782981872559,-15.306448936462402,-0.25333404541015625
sentinel1,treatment_0010,P20,scm,VV_minus_VH,5.876433372497559,6.144791603088379,-0.2683582305908203
sentinel1,treatment_0010,P20,ascm,VV,-9.714961051940918,-9.252421379089355,-0.4625396728515625
sentinel1,treatment_0010,P20,ascm,VH,-15.559782981872559,-15.355979919433594,-0.20380306243896484
sentinel1,treatment_0010,P20,ascm,VV_minus_VH,5.876433372497559,6.1035590171813965,-0.2271256446838379
sentinel2,treatment_0001,P11,scm,B2,0.021791286766529083,0.05875338241457939,-0.03696209564805031
sentinel2,treatment_0001,P11,scm,B3,0.0445517897605896,0.08226756006479263,-0.03771577030420303
sentinel2,treatment_0001,P11,scm,B4,0.03209034353494644,0.06481102854013443,-0.03272068500518799
sentinel2,treatment_0001,P11,scm,B8,0.31175491213798523,0.29601582884788513,0.015739083290100098
sentinel2,treatment_0001,P11,scm,B11,0.19253595173358917,0.1763996034860611,0.016136348247528076
sentinel2,treatment_0001,P11,scm,B12,0.09545335918664932,0.10860653221607208,-0.01315317302942276
sentinel2,treatment_0001,P11,scm,NDVI,0.8128089308738708,0.640958845615387,0.1718500852584839
sentinel2,treatment_0001,P11,scm,NDWI,-0.7527085542678833,-0.5651198029518127,-0.18758875131607056
sentinel2,treatment_0001,P11,ascm,B2,0.021791286766529083,0.06424497067928314,-0.04245368391275406
sentinel2,treatment_0001,P11,ascm,B3,0.0445517897605896,0.08417621999979019,-0.03962443023920059
sentinel2,treatment_0001,P11,ascm,B4,0.03209034353494644,0.06866031140089035,-0.03656996786594391
sentinel2,treatment_0001,P11,ascm,B8,0.31175491213798523,0.30325940251350403,0.008495509624481201
sentinel2,treatment_0001,P11,ascm,B11,0.19253595173358917,0.1838393658399582,0.008696585893630981
sentinel2,treatment_0001,P11,ascm,B12,0.09545335918664932,0.11468493193387985,-0.01923157274723053
sentinel2,treatment_0001,P11,ascm,NDVI,0.8128089308738708,0.6310264468193054,0.18178248405456543
sentinel2,treatment_0001,P11,ascm,NDWI,-0.7527085542678833,-0.5655403137207031,-0.18716824054718018
sentinel2,treatment_0001,P12,scm,B2,0.020785972476005554,0.047116152942180634,-0.02633018046617508
sentinel2,treatment_0001,P12,scm,B3,0.0466572530567646,0.07093305885791779,-0.024275805801153183
sentinel2,treatment_0001,P12,scm,B4,0.03553779050707817,0.06018951162695885,-0.024651721119880676
sentinel2,treatment_0001,P12,scm,B8,0.30732211470603943,0.2934191823005676,0.013902932405471802
sentinel2,treatment_0001,P12,scm,B11,0.1920507252216339,0.17628802359104156,0.015762701630592346
sentinel2,treatment_0001,P12,scm,B12,0.09629853069782257,0.10522165149450302,-0.00892312079668045
sentinel2,treatment_0001,P12,scm,NDVI,0.7920465469360352,0.6598548293113708,0.1321917176246643
sentinel2,treatment_0001,P12,scm,NDWI,-0.7388333082199097,-0.6107193827629089,-0.12811392545700073
sentinel2,treatment_0001,P12,ascm,B2,0.020785972476005554,0.05222406983375549,-0.03143809735774994
sentinel2,treatment_0001,P12,ascm,B3,0.0466572530567646,0.07532282918691635,-0.02866557613015175
sentinel2,treatment_0001,P12,ascm,B4,0.03553779050707817,0.06122828647494316,-0.02569049596786499
sentinel2,treatment_0001,P12,ascm,B8,0.30732211470603943,0.2985016405582428,0.00882047414779663
sentinel2,treatment_0001,P12,ascm,B11,0.1920507252216339,0.17502480745315552,0.017025917768478394
sentinel2,treatment_0001,P12,ascm,B12,0.09629853069782257,0.10405721515417099,-0.007758684456348419
sentinel2,treatment_0001,P12,ascm,NDVI,0.7920465469360352,0.6598351001739502,0.13221144676208496
sentinel2,treatment_0001,P12,ascm,NDWI,-0.7388333082199097,-0.5970779061317444,-0.14175540208816528
sentinel2,treatment_0001,P13,scm,B2,,0.060532648116350174,
sentinel2,treatment_0001,P13,scm,B3,,0.0711473673582077,
sentinel2,treatment_0001,P13,scm,B4,,0.05723270773887634,
sentinel2,treatment_0001,P13,scm,B8,,0.2407051920890808,
sentinel2,treatment_0001,P13,scm,B11,,0.1439826935529709,
sentinel2,treatment_0001,P13,scm,B12,,0.10485811531543732,
sentinel2,treatment_0001,P13,scm,NDVI,,0.6158035397529602,
sentinel2,treatment_0001,P13,scm,NDWI,,-0.543628990650177,
sentinel2,treatment_0001,P13,ascm,B2,,0.060534752905368805,
sentinel2,treatment_0001,P13,ascm,B3,,0.07586115598678589,
sentinel2,treatment_0001,P13,ascm,B4,,0.06635710597038269,
sentinel2,treatment_0001,P13,ascm,B8,,0.22814856469631195,
sentinel2,treatment_0001,P13,ascm,B11,,0.143684521317482,
sentinel2,treatment_0001,P13,ascm,B12,,0.10915886610746384,
sentinel2,treatment_0001,P13,ascm,NDVI,,0.5494158864021301,
sentinel2,treatment_0001,P13,ascm,NDWI,,-0.5008705854415894,
sentinel2,treatment_0001,P14,scm,B2,0.059486668556928635,0.0698973536491394,-0.01041068509221077
sentinel2,treatment_0001,P14,scm,B3,0.07469313591718674,0.08025392889976501,-0.005560792982578278
sentinel2,treatment_0001,P14,scm,B4,0.06746126711368561,0.06663762032985687,0.0008236467838287354
sentinel2,treatment_0001,P14,scm,B8,0.261395663022995,0.21510758996009827,0.04628807306289673
sentinel2,treatment_0001,P14,scm,B11,0.17935198545455933,0.10817752778530121,0.07117445766925812
sentinel2,treatment_0001,P14,scm,B12,0.10548640042543411,0.07835350185632706,0.027132898569107056
sentinel2,treatment_0001,P14,scm,NDVI,0.568951427936554,0.5269867181777954,0.041964709758758545
sentinel2,treatment_0001,P14,scm,NDWI,-0.539360761642456,-0.45652514696121216,-0.0828356146812439
sentinel2,treatment_0001,P14,ascm,B2,0.059486668556928635,0.06400303542613983,-0.004516366869211197
sentinel2,treatment_0001,P14,ascm,B3,0.07469313591718674,0.07338806241750717,0.0013050734996795654
sentinel2,treatment_0001,P14,ascm,B4,0.06746126711368561,0.05827859044075012,0.009182676672935486
sentinel2,treatment_0001,P14,ascm,B8,0.261395663022995,0.2146972417831421,0.046698421239852905
sentinel2,treatment_0001,P14,ascm,B11,0.17935198545455933,0.10840422660112381,0.07094775885343552
sentinel2,treatment_0001,P14,ascm,B12,0.10548640042543411,0.07984790205955505,0.02563849836587906
sentinel2,treatment_0001,P14,ascm,NDVI,0.568951427936554,0.5730903148651123,-0.00413888692855835
sentinel2,treatment_0001,P14,ascm,NDWI,-0.539360761642456,-0.49051666259765625,-0.048844099044799805
sentinel2,treatment_0001,P15,scm,B2,,,
sentinel2,treatment_0001,P15,scm,B3,,,
sentinel2,treatment_0001,P15,scm,B4,,,
sentinel2,treatment_0001,P15,scm,B8,,,
sentinel2,treatment_0001,P15,scm,B11,,,
sentinel2,treatment_0001,P15,scm,B12,,,
sentinel2,treatment_0001,P15,scm,NDVI,,,
sentinel2,treatment_0001,P15,scm,NDWI,,,
sentinel2,treatment_0001,P15,ascm,B2,,,
sentinel2,treatment_0001,P15,ascm,B3,,,
sentinel2,treatment_0001,P15,ascm,B4,,,
sentinel2,treatment_0001,P15,ascm,B8,,,
sentinel2,treatment_0001,P15,ascm,B11,,,
sentinel2,treatment_0001,P15,ascm,B12,,,
sentinel2,treatment_0001,P15,ascm,NDVI,,,
sentinel2,treatment_0001,P15,ascm,NDWI,,,
sentinel2,treatment_0001,P16,scm,B2,0.0352875292301178,0.0800916776061058,-0.04480414837598801
sentinel2,treatment_0001,P16,scm,B3,0.049144092947244644,0.09882178902626038,-0.04967769607901573
sentinel2,treatment_0001,P16,scm,B4,0.05768003687262535,0.09211277216672897,-0.03443273529410362
sentinel2,treatment_0001,P16,scm,B8,0.21447719633579254,0.2781530022621155,-0.06367580592632294
sentinel2,treatment_0001,P16,scm,B11,0.20784859359264374,0.19896289706230164,0.008885696530342102
sentinel2,treatment_0001,P16,scm,B12,0.13433559238910675,0.15122383832931519,-0.016888245940208435
sentinel2,treatment_0001,P16,scm,NDVI,0.5630125403404236,0.5026906132698059,0.060321927070617676
sentinel2,treatment_0001,P16,scm,NDWI,-0.6275411248207092,-0.4757242798805237,-0.15181684494018555
sentinel2,treatment_0001,P16,ascm,B2,0.0352875292301178,0.0740252211689949,-0.038737691938877106
sentinel2,treatment_0001,P16,ascm,B3,0.049144092947244644,0.0920434296131134,-0.04289933666586876
sentinel2,treatment_0001,P16,ascm,B4,0.05768003687262535,0.08120826631784439,-0.02352822944521904
sentinel2,treatment_0001,P16,ascm,B8,0.21447719633579254,0.2701720893383026,-0.05569489300251007
sentinel2,treatment_0001,P16,ascm,B11,0.20784859359264374,0.19142600893974304,0.016422584652900696
sentinel2,treatment_0001,P16,ascm,B12,0.13433559238910675,0.1463245451450348,-0.01198895275592804
sentinel2,treatment_0001,P16,ascm,NDVI,0.5630125403404236,0.5380699038505554,0.024942636489868164
sentinel2,treatment_0001,P16,ascm,NDWI,-0.6275411248207092,-0.4918402135372162,-0.13570091128349304
sentinel2,treatment_0001,P17,scm,B2,,0.05446689575910568,
sentinel2,treatment_0001,P17,scm,B3,,0.06486886739730835,
sentinel2,treatment_0001,P17,scm,B4,,0.04739309474825859,
sentinel2,treatment_0001,P17,scm,B8,,0.22207298874855042,
sentinel2,treatment_0001,P17,scm,B11,,0.10317366570234299,
sentinel2,treatment_0001,P17,scm,B12,,0.07344426214694977,
sentinel2,treatment_0001,P17,scm,NDVI,,0.6483644247055054,
sentinel2,treatment_0001,P17,scm,NDWI,,-0.5479018688201904,
sentinel2,treatment_0001,P17,ascm,B2,,0.052980937063694,
sentinel2,treatment_0001,P17,ascm,B3,,0.06711477041244507,
sentinel2,treatment_0001,P17,ascm,B4,,0.04667474702000618,
sentinel2,treatment_0001,P17,ascm,B8,,0.21231135725975037,
sentinel2,treatment_0001,P17,ascm,B11,,0.10176510363817215,
sentinel2,treatment_0001,P17,ascm,B12,,0.07647720724344254,
sentinel2,treatment_0001,P17,ascm,NDVI,,0.63963782787323,
sentinel2,treatment_0001,P17,ascm,NDWI,,-0.51959228515625,
sentinel2,treatment_0001,P18,scm,B2,0.06486926972866058,0.05196473002433777,0.012904539704322815
sentinel2,treatment_0001,P18,scm,B3,0.07130523025989532,0.06522699445486069,0.0060782358050346375
sentinel2,treatment_0001,P18,scm,B4,0.07982999831438065,0.05095960572361946,0.028870392590761185
sentinel2,treatment_0001,P18,scm,B8,0.18365797400474548,0.24874897301197052,-0.06509099900722504
sentinel2,treatment_0001,P18,scm,B11,0.09641101211309433,0.10182001441717148,-0.0054090023040771484
sentinel2,treatment_0001,P18,scm,B12,0.06975431740283966,0.07223225384950638,-0.0024779364466667175
sentinel2,treatment_0001,P18,scm,NDVI,0.44766587018966675,0.6600303053855896,-0.21236443519592285
sentinel2,treatment_0001,P18,scm,NDWI,-0.4891369044780731,-0.5845618844032288,0.09542497992515564
sentinel2,treatment_0001,P18,ascm,B2,0.06486926972866058,0.04539456218481064,0.019474707543849945
sentinel2,treatment_0001,P18,ascm,B3,0.07130523025989532,0.0590340793132782,0.012271150946617126
sentinel2,treatment_0001,P18,ascm,B4,0.07982999831438065,0.04529747739434242,0.03453252092003822
sentinel2,treatment_0001,P18,ascm,B8,0.18365797400474548,0.2416384518146515,-0.057980477809906006
sentinel2,treatment_0001,P18,ascm,B11,0.09641101211309433,0.10364678502082825,-0.007235772907733917
sentinel2,treatment_0001,P18,ascm,B12,0.06975431740283966,0.06608113646507263,0.003673180937767029
sentinel2,treatment_0001,P18,ascm,NDVI,0.44766587018966675,0.6844882369041443,-0.23682236671447754
sentinel2,treatment_0001,P18,ascm,NDWI,-0.4891369044780731,-0.6074486374855042,0.11831173300743103
sentinel2,treatment_0001,P19,scm,B2,0.05668694153428078,0.08075647801160812,-0.024069536477327347
sentinel2,treatment_0001,P19,scm,B3,0.07688669115304947,0.09827245771884918,-0.021385766565799713
sentinel2,treatment_0001,P19,scm,B4,0.09617255628108978,0.0910319909453392,0.00514056533575058
sentinel2,treatment_0001,P19,scm,B8,0.21389435231685638,0.27173393964767456,-0.057839587330818176
sentinel2,treatment_0001,P19,scm,B11,0.22960716485977173,0.18953785300254822,0.04006931185722351
sentinel2,treatment_0001,P19,scm,B12,0.15240570902824402,0.14536957442760468,0.007036134600639343
sentinel2,treatment_0001,P19,scm,NDVI,0.39997008442878723,0.49855756759643555,-0.09858748316764832
sentinel2,treatment_0001,P19,scm,NDWI,-0.4938229024410248,-0.4689219295978546,-0.024900972843170166
sentinel2,treatment_0001,P19,ascm,B2,0.05668694153428078,0.07350310683250427,-0.016816165298223495
sentinel2,treatment_0001,P19,ascm,B3,0.07688669115304947,0.08898424357175827,-0.012097552418708801
sentinel2,treatment_0001,P19,ascm,B4,0.09617255628108978,0.08123356103897095,0.014938995242118835
sentinel2,treatment_0001,P19,ascm,B8,0.21389435231685638,0.26447489857673645,-0.050580546259880066
sentinel2,treatment_0001,P19,ascm,B11,0.22960716485977173,0.18321731686592102,0.04638984799385071
sentinel2,treatment_0001,P19,ascm,B12,0.15240570902824402,0.13675405085086823,0.015651658177375793
sentinel2,treatment_0001,P19,ascm,NDVI,0.39997008442878723,0.5306329727172852,-0.13066288828849792
sentinel2,treatment_0001,P19,ascm,NDWI,-0.4938229024410248,-0.4966700077056885,0.0028471052646636963
sentinel2,treatment_0001,P20,scm,B2,0.05325097218155861,0.0840241089463234,-0.030773136764764786
sentinel2,treatment_0001,P20,scm,B3,0.07102587074041367,0.1093621551990509,-0.03833628445863724
sentinel2,treatment_0001,P20,scm,B4,0.08677069842815399,0.11261807382106781,-0.02584737539291382
sentinel2,treatment_0001,P20,scm,B8,0.2054322510957718,0.2752555310726166,-0.06982327997684479
sentinel2,treatment_0001,P20,scm,B11,0.23019307851791382,0.2606029808521271,-0.030409902334213257
sentinel2,treatment_0001,P20,scm,B12,0.1480541080236435,0.20984496176242828,-0.06179085373878479
sentinel2,treatment_0001,P20,scm,NDVI,0.4154581129550934,0.4200163781642914,-0.004558265209197998
sentinel2,treatment_0001,P20,scm,NDWI,-0.4919118881225586,-0.43156495690345764,-0.06034693121910095
sentinel2,treatment_0001,P20,ascm,B2,0.05325097218155861,0.09085449576377869,-0.03760352358222008
sentinel2,treatment_0001,P20,ascm,B3,0.07102587074041367,0.11522085964679718,-0.044194988906383514
sentinel2,treatment_0001,P20,ascm,B4,0.08677069842815399,0.11706199496984482,-0.030291296541690826
sentinel2,treatment_0001,P20,ascm,B8,0.2054322510957718,0.2770610749721527,-0.07162882387638092
sentinel2,treatment_0001,P20,ascm,B11,0.23019307851791382,0.2587200999259949,-0.028527021408081055
sentinel2,treatment_0001,P20,ascm,B12,0.1480541080236435,0.2070665955543518,-0.05901248753070831
sentinel2,treatment_0001,P20,ascm,NDVI,0.4154581129550934,0.4068531095981598,0.008605003356933594
sentinel2,treatment_0001,P20,ascm,NDWI,-0.4919118881225586,-0.4129236936569214,-0.07898819446563721
sentinel2,treatment_0002,P11,scm,B2,0.022626394405961037,0.04656374081969261,-0.023937346413731575
sentinel2,treatment_0002,P11,scm,B3,0.04201751574873924,0.0746103823184967,-0.03259286656975746
sentinel2,treatment_0002,P11,scm,B4,0.03198329359292984,0.056058213114738464,-0.024074919521808624
sentinel2,treatment_0002,P11,scm,B8,0.2637401223182678,0.2899114191532135,-0.02617129683494568
sentinel2,treatment_0002,P11,scm,B11,0.17486786842346191,0.17001120746135712,0.004856660962104797
sentinel2,treatment_0002,P11,scm,B12,0.08688618242740631,0.09508676081895828,-0.008200578391551971
sentinel2,treatment_0002,P11,scm,NDVI,0.778185248374939,0.6760942935943604,0.10209095478057861
sentinel2,treatment_0002,P11,scm,NDWI,-0.7194394469261169,-0.5906710624694824,-0.12876838445663452
sentinel2,treatment_0002,P11,ascm,B2,0.022626394405961037,0.052721962332725525,-0.030095567926764488
sentinel2,treatment_0002,P11,ascm,B3,0.04201751574873924,0.07960202544927597,-0.03758450970053673
sentinel2,treatment_0002,P11,ascm,B4,0.03198329359292984,0.06064009666442871,-0.02865680307149887
sentinel2,treatment_0002,P11,ascm,B8,0.2637401223182678,0.29103976488113403,-0.02729964256286621
sentinel2,treatment_0002,P11,ascm,B11,0.17486786842346191,0.16888964176177979,0.005978226661682129
sentinel2,treatment_0002,P11,ascm,B12,0.08688618242740631,0.09402649104595184,-0.007140308618545532
sentinel2,treatment_0002,P11,ascm,NDVI,0.778185248374939,0.6551889777183533,0.1229962706565857
sentinel2,treatment_0002,P11,ascm,NDWI,-0.7194394469261169,-0.5704416036605835,-0.14899784326553345
sentinel2,treatment_0002,P12,scm,B2,0.016712872311472893,0.041958604007959366,-0.025245731696486473
sentinel2,treatment_0002,P12,scm,B3,0.040896330028772354,0.06973455101251602,-0.028838220983743668
sentinel2,treatment_0002,P12,scm,B4,0.03793814033269882,0.050942547619342804,-0.013004407286643982
sentinel2,treatment_0002,P12,scm,B8,0.26245012879371643,0.2829601764678955,-0.020510047674179077
sentinel2,treatment_0002,P12,scm,B11,0.18583716452121735,0.16552391648292542,0.02031324803829193
sentinel2,treatment_0002,P12,scm,B12,0.09648216515779495,0.09108870476484299,0.005393460392951965
sentinel2,treatment_0002,P12,scm,NDVI,0.7456540465354919,0.6949866414070129,0.050667405128479004
sentinel2,treatment_0002,P12,scm,NDWI,-0.7294597625732422,-0.6045622229576111,-0.1248975396156311
sentinel2,treatment_0002,P12,ascm,B2,0.016712872311472893,0.051642801612615585,-0.03492992930114269
sentinel2,treatment_0002,P12,ascm,B3,0.040896330028772354,0.0767502561211586,-0.035853926092386246
sentinel2,treatment_0002,P12,ascm,B4,0.03793814033269882,0.06083641201257706,-0.022898271679878235
sentinel2,treatment_0002,P12,ascm,B8,0.26245012879371643,0.29179736971855164,-0.029347240924835205
sentinel2,treatment_0002,P12,ascm,B11,0.18583716452121735,0.16125527024269104,0.024581894278526306
sentinel2,treatment_0002,P12,ascm,B12,0.09648216515779495,0.0934784933924675,0.0030036717653274536
sentinel2,treatment_0002,P12,ascm,NDVI,0.7456540465354919,0.6549825668334961,0.09067147970199585
sentinel2,treatment_0002,P12,ascm,NDWI,-0.7294597625732422,-0.5834636092185974,-0.14599615335464478
sentinel2,treatment_0002,P13,scm,B2,,0.04808585345745087,
sentinel2,treatment_0002,P13,scm,B3,,0.05529116466641426,
sentinel2,treatment_0002,P13,scm,B4,,0.04165661707520485,
sentinel2,treatment_0002,P13,scm,B8,,0.25698742270469666,
sentinel2,treatment_0002,P13,scm,B11,,0.10119377821683884,
sentinel2,treatment_0002,P13,scm,B12,,0.06884317845106125,
sentinel2,treatment_0002,P13,scm,NDVI,,0.7211087346076965,
sentinel2,treatment_0002,P13,scm,NDWI,,-0.6459425091743469,
sentinel2,treatment_0002,P13,ascm,B2,,0.04917833209037781,
sentinel2,treatment_0002,P13,ascm,B3,,0.05655306205153465,
sentinel2,treatment_0002,P13,ascm,B4,,0.04218542203307152,
sentinel2,treatment_0002,P13,ascm,B8,,0.26432058215141296,
sentinel2,treatment_0002,P13,ascm,B11,,0.10316060483455658,
sentinel2,treatment_0002,P13,ascm,B12,,0.06807291507720947,
sentinel2,treatment_0002,P13,ascm,NDVI,,0.724858820438385,
sentinel2,treatment_0002,P13,ascm,NDWI,,-0.647590160369873,
sentinel2,treatment_0002,P14,scm,B2,0.03864719346165657,0.06724593043327332,-0.028598736971616745
sentinel2,treatment_0002,P14,scm,B3,0.048237498849630356,0.07952861487865448,-0.031291116029024124
sentinel2,treatment_0002,P14,scm,B4,0.05740255489945412,0.06545223295688629,-0.008049678057432175
sentinel2,treatment_0002,P14,scm,B8,0.1727999597787857,0.27022403478622437,-0.09742407500743866
sentinel2,treatment_0002,P14,scm,B11,0.19376158714294434,0.1737140417098999,0.020047545433044434
sentinel2,treatment_0002,P14,scm,B12,0.12909504771232605,0.12589918076992035,0.0031958669424057007
sentinel2,treatment_0002,P14,scm,NDVI,0.5145795345306396,0.610072135925293,-0.09549260139465332
sentinel2,treatment_0002,P14,scm,NDWI,-0.5915984511375427,-0.5451964735984802,-0.0464019775390625
sentinel2,treatment_0002,P14,ascm,B2,0.03864719346165657,0.0607670433819294,-0.022119849920272827
sentinel2,treatment_0002,P14,ascm,B3,0.048237498849630356,0.0759008452296257,-0.027663346379995346
sentinel2,treatment_0002,P14,ascm,B4,0.05740255489945412,0.0663587674498558,-0.008956212550401688
sentinel2,treatment_0002,P14,ascm,B8,0.1727999597787857,0.26502180099487305,-0.09222184121608734
sentinel2,treatment_0002,P14,ascm,B11,0.19376158714294434,0.16613896191120148,0.02762262523174286
sentinel2,treatment_0002,P14,ascm,B12,0.12909504771232605,0.12536633014678955,0.003728717565536499
sentinel2,treatment_0002,P14,ascm,NDVI,0.5145795345306396,0.5997145771980286,-0.08513504266738892
sentinel2,treatment_0002,P14,ascm,NDWI,-0.5915984511375427,-0.5547895431518555,-0.036808907985687256
sentinel2,treatment_0002,P15,scm,B2,,,
sentinel2,treatment_0002,P15,scm,B3,,,
sentinel2,treatment_0002,P15,scm,B4,,,
sentinel2,treatment_0002,P15,scm,B8,,,
sentinel2,treatment_0002,P15,scm,B11,,,
sentinel2,treatment_0002,P15,scm,B12,,,
sentinel2,treatment_0002,P15,scm,NDVI,,,
sentinel2,treatment_0002,P15,scm,NDWI,,,
sentinel2,treatment_0002,P15,ascm,B2,,,
sentinel2,treatment_0002,P15,ascm,B3,,,
sentinel2,treatment_0002,P15,ascm,B4,,,
sentinel2,treatment_0002,P15,ascm,B8,,,
sentinel2,treatment_0002,P15,ascm,B11,,,
sentinel2,treatment_0002,P15,ascm,B12,,,
sentinel2,treatment_0002,P15,ascm,NDVI,,,
sentinel2,treatment_0002,P15,ascm,NDWI,,,
sentinel2,treatment_0002,P16,scm,B2,0.02615632861852646,0.06554454565048218,-0.03938821703195572
sentinel2,treatment_0002,P16,scm,B3,0.03525518625974655,0.08095886558294296,-0.04570367932319641
sentinel2,treatment_0002,P16,scm,B4,0.04750887677073479,0.06963910162448883,-0.022130224853754044
sentinel2,treatment_0002,P16,scm,B8,0.15678825974464417,0.25492939352989197,-0.0981411337852478
sentinel2,treatment_0002,P16,scm,B11,0.18215948343276978,0.17626598477363586,0.005893498659133911
sentinel2,treatment_0002,P16,scm,B12,0.12300266325473785,0.1288512647151947,-0.005848601460456848
sentinel2,treatment_0002,P16,scm,NDVI,0.5280178785324097,0.5710326433181763,-0.0430147647857666
sentinel2,treatment_0002,P16,scm,NDWI,-0.6352157592773438,-0.5179558396339417,-0.1172599196434021
sentinel2,treatment_0002,P16,ascm,B2,0.02615632861852646,0.07247146964073181,-0.04631514102220535
sentinel2,treatment_0002,P16,ascm,B3,0.03525518625974655,0.08733336627483368,-0.05207818001508713
sentinel2,treatment_0002,P16,ascm,B4,0.04750887677073479,0.07800082862377167,-0.03049195185303688
sentinel2,treatment_0002,P16,ascm,B8,0.15678825974464417,0.25655725598335266,-0.0997689962387085
sentinel2,treatment_0002,P16,ascm,B11,0.18215948343276978,0.18522429466247559,-0.0030648112297058105
sentinel2,treatment_0002,P16,ascm,B12,0.12300266325473785,0.13801656663417816,-0.015013903379440308
sentinel2,treatment_0002,P16,ascm,NDVI,0.5280178785324097,0.5340256690979004,-0.006007790565490723
sentinel2,treatment_0002,P16,ascm,NDWI,-0.6352157592773438,-0.49219730496406555,-0.1430184543132782
sentinel2,treatment_0002,P17,scm,B2,0.12929926812648773,0.09437070786952972,0.03492856025695801
sentinel2,treatment_0002,P17,scm,B3,0.1296779215335846,0.11470644921064377,0.014971472322940826
sentinel2,treatment_0002,P17,scm,B4,0.13436006009578705,0.11709991842508316,0.017260141670703888
sentinel2,treatment_0002,P17,scm,B8,0.23441484570503235,0.1794656664133072,0.05494917929172516
sentinel2,treatment_0002,P17,scm,B11,0.26648813486099243,0.16714660823345184,0.09934152662754059
sentinel2,treatment_0002,P17,scm,B12,0.20592311024665833,0.18268424272537231,0.02323886752128601
