sensor,treatment_site_id,period,method,band,observed,synthetic_decoded,effect
sentinel1,treatment_0009,P19,scm,VV,-9.630974769592285,-10.436189651489258,0.8052148818969727
sentinel1,treatment_0009,P19,scm,VH,-15.689056396484375,-16.846208572387695,1.1571521759033203
sentinel1,treatment_0009,P19,scm,VV_minus_VH,6.058081150054932,6.410019874572754,-0.35193872451782227
sentinel1,treatment_0009,P19,ascm,VV,-9.630974769592285,-10.412323951721191,0.7813491821289062
sentinel1,treatment_0009,P19,ascm,VH,-15.689056396484375,-16.927488327026367,1.2384319305419922
sentinel1,treatment_0009,P19,ascm,VV_minus_VH,6.058081150054932,6.515163898468018,-0.45708274841308594
sentinel1,treatment_0009,P20,scm,VV,-8.5480375289917,-9.422608375549316,0.8745708465576172
sentinel1,treatment_0009,P20,scm,VH,-14.131426811218262,-15.683642387390137,1.552215576171875
sentinel1,treatment_0009,P20,scm,VV_minus_VH,5.592113018035889,6.261033058166504,-0.6689200401306152
sentinel1,treatment_0009,P20,ascm,VV,-8.5480375289917,-9.44094181060791,0.8929042816162109
sentinel1,treatment_0009,P20,ascm,VH,-14.131426811218262,-15.682311058044434,1.5508842468261719
sentinel1,treatment_0009,P20,ascm,VV_minus_VH,5.592113018035889,6.241369247436523,-0.6492562294006348
sentinel1,treatment_0010,P11,scm,VV,-9.989921569824219,-9.330371856689453,-0.6595497131347656
sentinel1,treatment_0010,P11,scm,VH,-16.10213851928711,-15.819657325744629,-0.28248119354248047
sentinel1,treatment_0010,P11,scm,VV_minus_VH,6.109992980957031,6.489284038543701,-0.3792910575866699
sentinel1,treatment_0010,P11,ascm,VV,-9.989921569824219,-9.343453407287598,-0.6464681625366211
sentinel1,treatment_0010,P11,ascm,VH,-16.10213851928711,-15.79559326171875,-0.3065452575683594
sentinel1,treatment_0010,P11,ascm,VV_minus_VH,6.109992980957031,6.452138900756836,-0.3421459197998047
sentinel1,treatment_0010,P12,scm,VV,-10.68600082397461,-10.124885559082031,-0.5611152648925781
sentinel1,treatment_0010,P12,scm,VH,-16.730743408203125,-16.67072105407715,-0.06002235412597656
sentinel1,treatment_0010,P12,scm,VV_minus_VH,6.044742107391357,6.545835494995117,-0.5010933876037598
sentinel1,treatment_0010,P12,ascm,VV,-10.68600082397461,-10.013935089111328,-0.6720657348632812
sentinel1,treatment_0010,P12,ascm,VH,-16.730743408203125,-16.755067825317383,0.024324417114257812
sentinel1,treatment_0010,P12,ascm,VV_minus_VH,6.044742107391357,6.74113130569458,-0.6963891983032227
sentinel1,treatment_0010,P13,scm,VV,-10.80102252960205,-9.842267990112305,-0.9587545394897461
sentinel1,treatment_0010,P13,scm,VH,-16.770723342895508,-15.839075088500977,-0.9316482543945312
sentinel1,treatment_0010,P13,scm,VV_minus_VH,5.969701766967773,5.99680757522583,-0.02710580825805664
sentinel1,treatment_0010,P13,ascm,VV,-10.80102252960205,-9.769827842712402,-1.0311946868896484
sentinel1,treatment_0010,P13,ascm,VH,-16.770723342895508,-15.847012519836426,-0.923710823059082
sentinel1,treatment_0010,P13,ascm,VV_minus_VH,5.969701766967773,6.07718563079834,-0.1074838638305664
sentinel1,treatment_0010,P14,scm,VV,-10.708497047424316,-9.47878360748291,-1.2297134399414062
sentinel1,treatment_0010,P14,scm,VH,-16.271928787231445,-15.41849422454834,-0.8534345626831055
sentinel1,treatment_0010,P14,scm,VV_minus_VH,5.596279621124268,5.939712047576904,-0.3434324264526367
sentinel1,treatment_0010,P14,ascm,VV,-10.708497047424316,-9.598613739013672,-1.1098833084106445
sentinel1,treatment_0010,P14,ascm,VH,-16.271928787231445,-15.420844078063965,-0.8510847091674805
sentinel1,treatment_0010,P14,ascm,VV_minus_VH,5.596279621124268,5.822231769561768,-0.2259521484375
sentinel1,treatment_0010,P15,scm,VV,-11.85340404510498,,
sentinel1,treatment_0010,P15,scm,VH,-18.220706939697266,,
sentinel1,treatment_0010,P15,scm,VV_minus_VH,6.367303371429443,,
sentinel1,treatment_0010,P15,ascm,VV,-11.85340404510498,,
sentinel1,treatment_0010,P15,ascm,VH,-18.220706939697266,,
sentinel1,treatment_0010,P15,ascm,VV_minus_VH,6.367303371429443,,
sentinel1,treatment_0010,P16,scm,VV,-9.604247093200684,-9.159493446350098,-0.44475364685058594
sentinel1,treatment_0010,P16,scm,VH,-15.66085147857666,-15.346418380737305,-0.31443309783935547
sentinel1,treatment_0010,P16,scm,VV_minus_VH,6.05660343170166,6.186925888061523,-0.13032245635986328
sentinel1,treatment_0010,P16,ascm,VV,-9.604247093200684,-9.166844367980957,-0.43740272521972656
sentinel1,treatment_0010,P16,ascm,VH,-15.66085147857666,-15.379562377929688,-0.28128910064697266
sentinel1,treatment_0010,P16,ascm,VV_minus_VH,6.05660343170166,6.2127180099487305,-0.1561145782470703
sentinel1,treatment_0010,P17,scm,VV,-10.173310279846191,-9.576762199401855,-0.5965480804443359
sentinel1,treatment_0010,P17,scm,VH,-16.876739501953125,-15.799222946166992,-1.0775165557861328
sentinel1,treatment_0010,P17,scm,VV_minus_VH,6.6790618896484375,6.222461223602295,0.4566006660461426
sentinel1,treatment_0010,P17,ascm,VV,-10.173310279846191,-9.568697929382324,-0.6046123504638672
sentinel1,treatment_0010,P17,ascm,VH,-16.876739501953125,-15.707601547241211,-1.169137954711914
sentinel1,treatment_0010,P17,ascm,VV_minus_VH,6.6790618896484375,6.138903617858887,0.5401582717895508
sentinel1,treatment_0010,P18,scm,VV,-11.353075981140137,-10.401103019714355,-0.9519729614257812
sentinel1,treatment_0010,P18,scm,VH,-18.52161979675293,-16.784894943237305,-1.736724853515625
sentinel1,treatment_0010,P18,scm,VV_minus_VH,7.168545246124268,6.383791446685791,0.7847537994384766
sentinel1,treatment_0010,P18,ascm,VV,-11.353075981140137,-10.349226951599121,-1.0038490295410156
sentinel1,treatment_0010,P18,ascm,VH,-18.52161979675293,-16.714982986450195,-1.8066368103027344
sentinel1,treatment_0010,P18,ascm,VV_minus_VH,7.168545246124268,6.365755081176758,0.8027901649475098
sentinel1,treatment_0010,P19,scm,VV,-10.925714492797852,-9.994457244873047,-0.9312572479248047
sentinel1,treatment_0010,P19,scm,VH,-17.5032901763916,-16.317577362060547,-1.1857128143310547
sentinel1,treatment_0010,P19,scm,VV_minus_VH,6.577575206756592,6.3231201171875,0.2544550895690918
sentinel1,treatment_0010,P19,ascm,VV,-10.925714492797852,-9.991429328918457,-0.9342851638793945
sentinel1,treatment_0010,P19,ascm,VH,-17.5032901763916,-16.23863983154297,-1.2646503448486328
sentinel1,treatment_0010,P19,ascm,VV_minus_VH,6.577575206756592,6.2472100257873535,0.3303651809692383
sentinel1,treatment_0010,P20,scm,VV,-9.714961051940918,-9.251681327819824,-0.46327972412109375
sentinel1,treatment_0010,P20,scm,VH,-15.559782981872559,-15.313135147094727,-0.24664783477783203
sentinel1,treatment_0010,P20,scm,VV_minus_VH,5.876433372497559,6.061454772949219,-0.18502140045166016
sentinel1,treatment_0010,P20,ascm,VV,-9.714961051940918,-9.149455070495605,-0.5655059814453125
sentinel1,treatment_0010,P20,ascm,VH,-15.559782981872559,-15.336385726928711,-0.22339725494384766
sentinel1,treatment_0010,P20,ascm,VV_minus_VH,5.876433372497559,6.186929702758789,-0.31049633026123047
sentinel2,treatment_0001,P11,scm,B2,0.021791286766529083,0.06122686341404915,-0.039435576647520065
sentinel2,treatment_0001,P11,scm,B3,0.0445517897605896,0.08504938334226608,-0.04049759358167648
sentinel2,treatment_0001,P11,scm,B4,0.03209034353494644,0.06752252578735352,-0.035432182252407074
sentinel2,treatment_0001,P11,scm,B8,0.31175491213798523,0.30133068561553955,0.010424226522445679
sentinel2,treatment_0001,P11,scm,B11,0.19253595173358917,0.18122774362564087,0.011308208107948303
sentinel2,treatment_0001,P11,scm,B12,0.09545335918664932,0.10798247903585434,-0.012529119849205017
sentinel2,treatment_0001,P11,scm,NDVI,0.8128089308738708,0.6340779662132263,0.17873096466064453
sentinel2,treatment_0001,P11,scm,NDWI,-0.7527085542678833,-0.5597755908966064,-0.19293296337127686
sentinel2,treatment_0001,P11,ascm,B2,0.021791286766529083,0.0674080103635788,-0.04561672359704971
sentinel2,treatment_0001,P11,ascm,B3,0.0445517897605896,0.08770152181386948,-0.04314973205327988
sentinel2,treatment_0001,P11,ascm,B4,0.03209034353494644,0.07146672904491425,-0.039376385509967804
sentinel2,treatment_0001,P11,ascm,B8,0.31175491213798523,0.30979838967323303,0.0019565224647521973
sentinel2,treatment_0001,P11,ascm,B11,0.19253595173358917,0.18960945308208466,0.0029264986515045166
sentinel2,treatment_0001,P11,ascm,B12,0.09545335918664932,0.11433029174804688,-0.018876932561397552
sentinel2,treatment_0001,P11,ascm,NDVI,0.8128089308738708,0.6252753138542175,0.18753361701965332
sentinel2,treatment_0001,P11,ascm,NDWI,-0.7527085542678833,-0.5587528347969055,-0.19395571947097778
sentinel2,treatment_0001,P12,scm,B2,0.020785972476005554,0.04814606159925461,-0.027360089123249054
sentinel2,treatment_0001,P12,scm,B3,0.0466572530567646,0.0736302062869072,-0.026972953230142593
sentinel2,treatment_0001,P12,scm,B4,0.03553779050707817,0.0641913115978241,-0.028653521090745926
sentinel2,treatment_0001,P12,scm,B8,0.30732211470603943,0.29963505268096924,0.00768706202507019
sentinel2,treatment_0001,P12,scm,B11,0.1920507252216339,0.1894584596157074,0.0025922656059265137
sentinel2,treatment_0001,P12,scm,B12,0.09629853069782257,0.10949508845806122,-0.013196557760238647
sentinel2,treatment_0001,P12,scm,NDVI,0.7920465469360352,0.6475365161895752,0.14451003074645996
sentinel2,treatment_0001,P12,scm,NDWI,-0.7388333082199097,-0.6055746078491211,-0.13325870037078857
sentinel2,treatment_0001,P12,ascm,B2,0.020785972476005554,0.05518662557005882,-0.03440065309405327
sentinel2,treatment_0001,P12,ascm,B3,0.0466572530567646,0.0796271562576294,-0.03296990320086479
sentinel2,treatment_0001,P12,ascm,B4,0.03553779050707817,0.06689377129077911,-0.03135598078370094
sentinel2,treatment_0001,P12,ascm,B8,0.30732211470603943,0.3035936653614044,0.0037284493446350098
sentinel2,treatment_0001,P12,ascm,B11,0.1920507252216339,0.18910476565361023,0.0029459595680236816
sentinel2,treatment_0001,P12,ascm,B12,0.09629853069782257,0.11054550856351852,-0.014246977865695953
sentinel2,treatment_0001,P12,ascm,NDVI,0.7920465469360352,0.6393981575965881,0.15264838933944702
sentinel2,treatment_0001,P12,ascm,NDWI,-0.7388333082199097,-0.5845425128936768,-0.1542907953262329
sentinel2,treatment_0001,P13,scm,B2,,0.052559804171323776,
sentinel2,treatment_0001,P13,scm,B3,,0.06960423290729523,
sentinel2,treatment_0001,P13,scm,B4,,0.05436035990715027,
sentinel2,treatment_0001,P13,scm,B8,,0.2901535928249359,
sentinel2,treatment_0001,P13,scm,B11,,0.14918279647827148,
sentinel2,treatment_0001,P13,scm,B12,,0.08061336725950241,
sentinel2,treatment_0001,P13,scm,NDVI,,0.687536358833313,
sentinel2,treatment_0001,P13,scm,NDWI,,-0.6146538853645325,
sentinel2,treatment_0001,P13,ascm,B2,,0.052686657756567,
sentinel2,treatment_0001,P13,ascm,B3,,0.07075073570013046,
sentinel2,treatment_0001,P13,ascm,B4,,0.058043383061885834,
sentinel2,treatment_0001,P13,ascm,B8,,0.2866246700286865,
sentinel2,treatment_0001,P13,ascm,B11,,0.14853014051914215,
sentinel2,treatment_0001,P13,ascm,B12,,0.08227965235710144,
sentinel2,treatment_0001,P13,ascm,NDVI,,0.6661087870597839,
sentinel2,treatment_0001,P13,ascm,NDWI,,-0.6056457757949829,
sentinel2,treatment_0001,P14,scm,B2,0.059486668556928635,0.062253933399915695,-0.0027672648429870605
sentinel2,treatment_0001,P14,scm,B3,0.07469313591718674,0.08131825923919678,-0.00662512332201004
sentinel2,treatment_0001,P14,scm,B4,0.06746126711368561,0.06588023900985718,0.0015810281038284302
sentinel2,treatment_0001,P14,scm,B8,0.261395663022995,0.29366013407707214,-0.03226447105407715
sentinel2,treatment_0001,P14,scm,B11,0.17935198545455933,0.17607693374156952,0.003275051712989807
sentinel2,treatment_0001,P14,scm,B12,0.10548640042543411,0.10298389196395874,0.0025025084614753723
sentinel2,treatment_0001,P14,scm,NDVI,0.568951427936554,0.634541928768158,-0.065590500831604
sentinel2,treatment_0001,P14,scm,NDWI,-0.539360761642456,-0.5666202902793884,0.027259528636932373
sentinel2,treatment_0001,P14,ascm,B2,0.059486668556928635,0.0565328486263752,0.0029538199305534363
sentinel2,treatment_0001,P14,ascm,B3,0.07469313591718674,0.07386942207813263,0.0008237138390541077
sentinel2,treatment_0001,P14,ascm,B4,0.06746126711368561,0.05790656805038452,0.009554699063301086
sentinel2,treatment_0001,P14,ascm,B8,0.261395663022995,0.28952494263648987,-0.028129279613494873
sentinel2,treatment_0001,P14,ascm,B11,0.17935198545455933,0.1719941645860672,0.0073578208684921265
sentinel2,treatment_0001,P14,ascm,B12,0.10548640042543411,0.10173511505126953,0.0037512853741645813
sentinel2,treatment_0001,P14,ascm,NDVI,0.568951427936554,0.6682325005531311,-0.09928107261657715
sentinel2,treatment_0001,P14,ascm,NDWI,-0.539360761642456,-0.5940422415733337,0.054681479930877686
sentinel2,treatment_0001,P15,scm,B2,,,
sentinel2,treatment_0001,P15,scm,B3,,,
sentinel2,treatment_0001,P15,scm,B4,,,
sentinel2,treatment_0001,P15,scm,B8,,,
sentinel2,treatment_0001,P15,scm,B11,,,
sentinel2,treatment_0001,P15,scm,B12,,,
sentinel2,treatment_0001,P15,scm,NDVI,,,
sentinel2,treatment_0001,P15,scm,NDWI,,,
sentinel2,treatment_0001,P15,ascm,B2,,,
sentinel2,treatment_0001,P15,ascm,B3,,,
sentinel2,treatment_0001,P15,ascm,B4,,,
sentinel2,treatment_0001,P15,ascm,B8,,,
sentinel2,treatment_0001,P15,ascm,B11,,,
sentinel2,treatment_0001,P15,ascm,B12,,,
sentinel2,treatment_0001,P15,ascm,NDVI,,,
sentinel2,treatment_0001,P15,ascm,NDWI,,,
sentinel2,treatment_0001,P16,scm,B2,0.0352875292301178,0.06563375890254974,-0.030346229672431946
sentinel2,treatment_0001,P16,scm,B3,0.049144092947244644,0.08228130638599396,-0.03313721343874931
sentinel2,treatment_0001,P16,scm,B4,0.05768003687262535,0.07088552415370941,-0.01320548728108406
sentinel2,treatment_0001,P16,scm,B8,0.21447719633579254,0.28048989176750183,-0.06601269543170929
sentinel2,treatment_0001,P16,scm,B11,0.20784859359264374,0.14913102984428406,0.05871756374835968
sentinel2,treatment_0001,P16,scm,B12,0.13433559238910675,0.09637266397476196,0.03796292841434479
sentinel2,treatment_0001,P16,scm,NDVI,0.5630125403404236,0.5981051325798035,-0.03509259223937988
sentinel2,treatment_0001,P16,scm,NDWI,-0.6275411248207092,-0.5469714403152466,-0.08056968450546265
sentinel2,treatment_0001,P16,ascm,B2,0.0352875292301178,0.06155738979578018,-0.026269860565662384
sentinel2,treatment_0001,P16,ascm,B3,0.049144092947244644,0.07815252989530563,-0.02900843694806099
sentinel2,treatment_0001,P16,ascm,B4,0.05768003687262535,0.06458214670419693,-0.006902109831571579
sentinel2,treatment_0001,P16,ascm,B8,0.21447719633579254,0.2780502736568451,-0.06357307732105255
sentinel2,treatment_0001,P16,ascm,B11,0.20784859359264374,0.14563924074172974,0.062209352850914
sentinel2,treatment_0001,P16,ascm,B12,0.13433559238910675,0.09435116499662399,0.03998442739248276
sentinel2,treatment_0001,P16,ascm,NDVI,0.5630125403404236,0.624786913394928,-0.061774373054504395
sentinel2,treatment_0001,P16,ascm,NDWI,-0.6275411248207092,-0.5619857907295227,-0.06555533409118652
sentinel2,treatment_0001,P17,scm,B2,,0.05954640358686447,
sentinel2,treatment_0001,P17,scm,B3,,0.07793696224689484,
sentinel2,treatment_0001,P17,scm,B4,,0.06625773757696152,
sentinel2,treatment_0001,P17,scm,B8,,0.2968122661113739,
sentinel2,treatment_0001,P17,scm,B11,,0.15854881703853607,
sentinel2,treatment_0001,P17,scm,B12,,0.09396299719810486,
sentinel2,treatment_0001,P17,scm,NDVI,,0.6380874514579773,
sentinel2,treatment_0001,P17,scm,NDWI,,-0.5855421423912048,
sentinel2,treatment_0001,P17,ascm,B2,,0.05731421709060669,
sentinel2,treatment_0001,P17,ascm,B3,,0.07706750929355621,
sentinel2,treatment_0001,P17,ascm,B4,,0.06255486607551575,
sentinel2,treatment_0001,P17,ascm,B8,,0.29078710079193115,
sentinel2,treatment_0001,P17,ascm,B11,,0.15806953608989716,
sentinel2,treatment_0001,P17,ascm,B12,,0.09560921788215637,
sentinel2,treatment_0001,P17,ascm,NDVI,,0.6481199860572815,
sentinel2,treatment_0001,P17,ascm,NDWI,,-0.5817369818687439,
sentinel2,treatment_0001,P18,scm,B2,0.06486926972866058,0.05427751690149307,0.010591752827167511
sentinel2,treatment_0001,P18,scm,B3,0.07130523025989532,0.0737273246049881,-0.0024220943450927734
sentinel2,treatment_0001,P18,scm,B4,0.07982999831438065,0.058234602212905884,0.021595396101474762
sentinel2,treatment_0001,P18,scm,B8,0.18365797400474548,0.2887932062149048,-0.1051352322101593
sentinel2,treatment_0001,P18,scm,B11,0.09641101211309433,0.14580999314785004,-0.04939898103475571
sentinel2,treatment_0001,P18,scm,B12,0.06975431740283966,0.08508201688528061,-0.015327699482440948
sentinel2,treatment_0001,P18,scm,NDVI,0.44766587018966675,0.6658453941345215,-0.21817952394485474
sentinel2,treatment_0001,P18,scm,NDWI,-0.4891369044780731,-0.5939905643463135,0.10485365986824036
sentinel2,treatment_0001,P18,ascm,B2,0.06486926972866058,0.050161849707365036,0.014707420021295547
sentinel2,treatment_0001,P18,ascm,B3,0.07130523025989532,0.06965529918670654,0.0016499310731887817
sentinel2,treatment_0001,P18,ascm,B4,0.07982999831438065,0.054276660084724426,0.02555333822965622
sentinel2,treatment_0001,P18,ascm,B8,0.18365797400474548,0.2839204967021942,-0.10026252269744873
sentinel2,treatment_0001,P18,ascm,B11,0.09641101211309433,0.14737865328788757,-0.05096764117479324
sentinel2,treatment_0001,P18,ascm,B12,0.06975431740283966,0.08061932772397995,-0.01086501032114029
sentinel2,treatment_0001,P18,ascm,NDVI,0.44766587018966675,0.6803291440010071,-0.23266327381134033
sentinel2,treatment_0001,P18,ascm,NDWI,-0.4891369044780731,-0.6066145896911621,0.11747768521308899
sentinel2,treatment_0001,P19,scm,B2,0.05668694153428078,0.07565131783485413,-0.01896437630057335
sentinel2,treatment_0001,P19,scm,B3,0.07688669115304947,0.09589458256959915,-0.019007891416549683
sentinel2,treatment_0001,P19,scm,B4,0.09617255628108978,0.08795730769634247,0.008215248584747314
sentinel2,treatment_0001,P19,scm,B8,0.21389435231685638,0.28832700848579407,-0.07443265616893768
sentinel2,treatment_0001,P19,scm,B11,0.22960716485977173,0.19931933283805847,0.030287832021713257
sentinel2,treatment_0001,P19,scm,B12,0.15240570902824402,0.13720735907554626,0.015198349952697754
sentinel2,treatment_0001,P19,scm,NDVI,0.39997008442878723,0.5335274338722229,-0.13355734944343567
sentinel2,treatment_0001,P19,scm,NDWI,-0.4938229024410248,-0.5011825561523438,0.00735965371131897
sentinel2,treatment_0001,P19,ascm,B2,0.05668694153428078,0.06932935118675232,-0.012642409652471542
sentinel2,treatment_0001,P19,ascm,B3,0.07688669115304947,0.08865763247013092,-0.011770941317081451
sentinel2,treatment_0001,P19,ascm,B4,0.09617255628108978,0.08016364276409149,0.01600891351699829
sentinel2,treatment_0001,P19,ascm,B8,0.21389435231685638,0.2807372212409973,-0.06684286892414093
sentinel2,treatment_0001,P19,ascm,B11,0.22960716485977173,0.19264735281467438,0.03695981204509735
sentinel2,treatment_0001,P19,ascm,B12,0.15240570902824402,0.1297425925731659,0.022663116455078125
sentinel2,treatment_0001,P19,ascm,NDVI,0.39997008442878723,0.557367205619812,-0.15739712119102478
sentinel2,treatment_0001,P19,ascm,NDWI,-0.4938229024410248,-0.5205839276313782,0.026761025190353394
sentinel2,treatment_0001,P20,scm,B2,0.05325097218155861,0.06645842641592026,-0.013207454234361649
sentinel2,treatment_0001,P20,scm,B3,0.07102587074041367,0.08995316922664642,-0.018927298486232758
sentinel2,treatment_0001,P20,scm,B4,0.08677069842815399,0.08867849409580231,-0.0019077956676483154
sentinel2,treatment_0001,P20,scm,B8,0.2054322510957718,0.26784566044807434,-0.06241340935230255
sentinel2,treatment_0001,P20,scm,B11,0.23019307851791382,0.2347908765077591,-0.004597797989845276
sentinel2,treatment_0001,P20,scm,B12,0.1480541080236435,0.1750699281692505,-0.027015820145606995
sentinel2,treatment_0001,P20,scm,NDVI,0.4154581129550934,0.5036887526512146,-0.08823063969612122
sentinel2,treatment_0001,P20,scm,NDWI,-0.4919118881225586,-0.4976269006729126,0.005715012550354004
sentinel2,treatment_0001,P20,ascm,B2,0.05325097218155861,0.07318878918886185,-0.019937817007303238
sentinel2,treatment_0001,P20,ascm,B3,0.07102587074041367,0.09559765458106995,-0.02457178384065628
sentinel2,treatment_0001,P20,ascm,B4,0.08677069842815399,0.09296681731939316,-0.006196118891239166
sentinel2,treatment_0001,P20,ascm,B8,0.2054322510957718,0.2701447904109955,-0.0647125393152237
sentinel2,treatment_0001,P20,ascm,B11,0.23019307851791382,0.2335338145494461,-0.0033407360315322876
sentinel2,treatment_0001,P20,ascm,B12,0.1480541080236435,0.17091961205005646,-0.022865504026412964
sentinel2,treatment_0001,P20,ascm,NDVI,0.4154581129550934,0.48960214853286743,-0.07414403557777405
sentinel2,treatment_0001,P20,ascm,NDWI,-0.4919118881225586,-0.47789183259010315,-0.014020055532455444
sentinel2,treatment_0002,P11,scm,B2,0.022626394405961037,0.047113750129938126,-0.02448735572397709
sentinel2,treatment_0002,P11,scm,B3,0.04201751574873924,0.0723813995718956,-0.030363883823156357
sentinel2,treatment_0002,P11,scm,B4,0.03198329359292984,0.055103495717048645,-0.023120202124118805
sentinel2,treatment_0002,P11,scm,B8,0.2637401223182678,0.2958916127681732,-0.032151490449905396
sentinel2,treatment_0002,P11,scm,B11,0.17486786842346191,0.1743643581867218,0.0005035102367401123
sentinel2,treatment_0002,P11,scm,B12,0.08688618242740631,0.09314247220754623,-0.006256289780139923
sentinel2,treatment_0002,P11,scm,NDVI,0.778185248374939,0.6869769096374512,0.09120833873748779
sentinel2,treatment_0002,P11,scm,NDWI,-0.7194394469261169,-0.6071972250938416,-0.11224222183227539
sentinel2,treatment_0002,P11,ascm,B2,0.022626394405961037,0.05345112830400467,-0.030824733898043633
sentinel2,treatment_0002,P11,ascm,B3,0.04201751574873924,0.07698548585176468,-0.034967970103025436
sentinel2,treatment_0002,P11,ascm,B4,0.03198329359292984,0.060117945075035095,-0.028134651482105255
sentinel2,treatment_0002,P11,ascm,B8,0.2637401223182678,0.2971348762512207,-0.03339475393295288
sentinel2,treatment_0002,P11,ascm,B11,0.17486786842346191,0.17175604403018951,0.0031118243932724
sentinel2,treatment_0002,P11,ascm,B12,0.08688618242740631,0.09219471365213394,-0.005308531224727631
sentinel2,treatment_0002,P11,ascm,NDVI,0.778185248374939,0.6645985841751099,0.1135866641998291
sentinel2,treatment_0002,P11,ascm,NDWI,-0.7194394469261169,-0.5888617038726807,-0.13057774305343628
sentinel2,treatment_0002,P12,scm,B2,0.016712872311472893,0.044162437319755554,-0.02744956500828266
sentinel2,treatment_0002,P12,scm,B3,0.040896330028772354,0.06706558167934418,-0.026169251650571823
sentinel2,treatment_0002,P12,scm,B4,0.03793814033269882,0.04831567034125328,-0.010377530008554459
sentinel2,treatment_0002,P12,scm,B8,0.26245012879371643,0.2842555642127991,-0.02180543541908264
sentinel2,treatment_0002,P12,scm,B11,0.18583716452121735,0.15673813223838806,0.029099032282829285
sentinel2,treatment_0002,P12,scm,B12,0.09648216515779495,0.08498057723045349,0.011501587927341461
sentinel2,treatment_0002,P12,scm,NDVI,0.7456540465354919,0.7097857594490051,0.035868287086486816
sentinel2,treatment_0002,P12,scm,NDWI,-0.7294597625732422,-0.6182886958122253,-0.11117106676101685
sentinel2,treatment_0002,P12,ascm,B2,0.016712872311472893,0.054318662732839584,-0.03760579042136669
sentinel2,treatment_0002,P12,ascm,B3,0.040896330028772354,0.0743364617228508,-0.033440131694078445
sentinel2,treatment_0002,P12,ascm,B4,0.03793814033269882,0.05821067839860916,-0.02027253806591034
sentinel2,treatment_0002,P12,ascm,B8,0.26245012879371643,0.29270023107528687,-0.030250102281570435
sentinel2,treatment_0002,P12,ascm,B11,0.18583716452121735,0.15097638964653015,0.034860774874687195
sentinel2,treatment_0002,P12,ascm,B12,0.09648216515779495,0.08754594624042511,0.008936218917369843
sentinel2,treatment_0002,P12,ascm,NDVI,0.7456540465354919,0.6685853004455566,0.0770687460899353
sentinel2,treatment_0002,P12,ascm,NDWI,-0.7294597625732422,-0.595036506652832,-0.13442325592041016
sentinel2,treatment_0002,P13,scm,B2,,0.05963294208049774,
sentinel2,treatment_0002,P13,scm,B3,,0.07806546241044998,
sentinel2,treatment_0002,P13,scm,B4,,0.064053975045681,
sentinel2,treatment_0002,P13,scm,B8,,0.29560309648513794,
sentinel2,treatment_0002,P13,scm,B11,,0.14542192220687866,
sentinel2,treatment_0002,P13,scm,B12,,0.08509349822998047,
sentinel2,treatment_0002,P13,scm,NDVI,,0.6452291011810303,
sentinel2,treatment_0002,P13,scm,NDWI,,-0.5827719569206238,
sentinel2,treatment_0002,P13,ascm,B2,,0.06017311289906502,
sentinel2,treatment_0002,P13,ascm,B3,,0.07947850227355957,
sentinel2,treatment_0002,P13,ascm,B4,,0.0649251714348793,
sentinel2,treatment_0002,P13,ascm,B8,,0.30218732357025146,
sentinel2,treatment_0002,P13,ascm,B11,,0.1518077552318573,
sentinel2,treatment_0002,P13,ascm,B12,,0.08604606240987778,
sentinel2,treatment_0002,P13,ascm,NDVI,,0.6472519636154175,
sentinel2,treatment_0002,P13,ascm,NDWI,,-0.5838879942893982,
sentinel2,treatment_0002,P14,scm,B2,0.03864719346165657,0.05654284358024597,-0.0178956501185894
sentinel2,treatment_0002,P14,scm,B3,0.048237498849630356,0.07312919944524765,-0.024891700595617294
sentinel2,treatment_0002,P14,scm,B4,0.05740255489945412,0.05377849191427231,0.0036240629851818085
sentinel2,treatment_0002,P14,scm,B8,0.1727999597787857,0.296085000038147,-0.12328504025936127
sentinel2,treatment_0002,P14,scm,B11,0.19376158714294434,0.1570032685995102,0.03675831854343414
sentinel2,treatment_0002,P14,scm,B12,0.12909504771232605,0.08652912825345993,0.04256591945886612
sentinel2,treatment_0002,P14,scm,NDVI,0.5145795345306396,0.6931496262550354,-0.17857009172439575
sentinel2,treatment_0002,P14,scm,NDWI,-0.5915984511375427,-0.6039632558822632,0.012364804744720459
sentinel2,treatment_0002,P14,ascm,B2,0.03864719346165657,0.05037219077348709,-0.01172499731183052
sentinel2,treatment_0002,P14,ascm,B3,0.048237498849630356,0.06961570680141449,-0.021378207951784134
sentinel2,treatment_0002,P14,ascm,B4,0.05740255489945412,0.05628995597362518,0.0011125989258289337
sentinel2,treatment_0002,P14,ascm,B8,0.1727999597787857,0.29407739639282227,-0.12127743661403656
sentinel2,treatment_0002,P14,ascm,B11,0.19376158714294434,0.15059083700180054,0.0431707501411438
sentinel2,treatment_0002,P14,ascm,B12,0.12909504771232605,0.08576876670122147,0.043326281011104584
sentinel2,treatment_0002,P14,ascm,NDVI,0.5145795345306396,0.6797375679016113,-0.16515803337097168
sentinel2,treatment_0002,P14,ascm,NDWI,-0.5915984511375427,-0.6175493001937866,0.025950849056243896
sentinel2,treatment_0002,P15,scm,B2,,,
sentinel2,treatment_0002,P15,scm,B3,,,
sentinel2,treatment_0002,P15,scm,B4,,,
sentinel2,treatment_0002,P15,scm,B8,,,
sentinel2,treatment_0002,P15,scm,B11,,,
sentinel2,treatment_0002,P15,scm,B12,,,
